#DASH Flow Data
#--------------------------------------------------------
#BMI DASH SN:   0
#BMI SEMS SN:   0
#--------------------------------------------------------
#DOY.Frac	YYYY	Secs	DO_Sh	DO_Smp	DO_Press	DO_Ht_T	DO_Ht_Pwr	DO_Fl_T	DO_X_T	HO_Sh_D_Fl	HO_Sh	HO_Smp	HO_Press	HO_RH	HO_T	HO_Ht_T	HO_Ht_Pwr	HO_Fl_T	HO_X_T	HO_DP_Cl	HO_DP_Lk	HM_Sh_D_Fl	HM_Sh	HM_Xs	HM_Smp_Xs	HM_Press	HM_RH	HM_T	HM_Ht_T	HM_Ht_Pwr	HM_Fl_T	HM_X_T	HM_DP_Cl	HM_DP_Lk	H2O_T	H2O_Pwr	H2O_Lvl	H2O_Cnt
 95.3585949	2024	26.8	-0.05	-0.003	663	32.4	160	17.1	-9.2	-0.02	-0.05	-0.003	5684	39.0	16.9	32.6	160	16.8	-9.3	1	1	0.00	-0.11	-0.18	0.00	5679	35.7	16.8	32.9	160	17.1	-9.2	1	0	16.8	74	0	28827
 95.3586065	2024	27.8	0.49	-0.011	652	32.5	160	17.1	-9.2	0.47	1.37	-0.044	5495	36.3	16.9	32.7	160	16.8	-9.3	1	1	3.74	5.67	6.38	0.47	5436	35.8	16.8	33.0	160	17.1	-9.2	1	0	16.8	75	0	29026
 95.3586181	2024	28.8	0.38	0.473	647	32.6	160	17.1	-9.2	0.68	2.10	0.093	5364	33.9	16.9	32.8	160	16.8	-9.3	1	1	5.51	12.56	9.22	0.71	5693	35.8	16.8	33.1	160	17.1	-9.2	1	0	16.8	75	0	29226
 95.3586296	2024	29.8	0.05	0.834	666	32.7	160	17.1	-9.2	0.56	1.66	0.581	5367	32.0	16.9	32.9	160	16.8	-9.3	1	1	5.38	15.36	8.94	0.71	6247	35.8	16.8	33.2	160	17.1	-9.2	1	0	16.8	75	0	29426
 95.3586412	2024	30.8	-0.16	0.838	696	32.8	160	17.1	-9.2	0.45	1.19	0.845	5466	30.5	16.9	33.0	160	16.8	-9.3	1	1	5.78	17.32	9.05	0.71	6861	35.9	16.8	33.3	160	17.1	-9.2	1	0	16.8	74	0	29627
 95.3586528	2024	31.8	-0.41	0.838	735	32.9	160	17.1	-9.2	0.36	0.82	0.848	5592	29.4	16.9	33.1	160	16.8	-9.3	1	1	6.37	19.12	9.36	0.71	7036	36.2	16.8	33.4	160	17.1	-9.2	1	0	16.8	75	0	29826
 95.3586644	2024	32.8	-0.51	0.838	778	33.0	160	17.1	-9.2	0.34	0.68	0.848	5745	28.8	16.9	33.2	160	16.8	-9.3	1	1	7.25	20.28	9.77	0.71	7036	36.5	16.8	33.5	160	17.1	-9.2	1	0	16.8	75	0	30026
 95.3586759	2024	33.8	-0.50	0.838	812	33.1	160	17.1	-9.2	0.24	0.43	0.848	5936	28.6	16.9	33.3	160	16.8	-9.3	1	1	8.06	20.69	10.16	0.71	7036	36.9	16.8	33.6	160	17.1	-9.2	1	0	16.8	75	0	30226
 95.3586875	2024	34.8	-0.41	0.838	814	33.2	160	17.1	-9.2	0.21	0.34	0.848	6089	28.6	16.9	33.4	160	16.8	-9.3	1	1	8.44	20.58	10.30	0.71	7036	37.7	16.8	33.7	160	17.1	-9.2	1	0	16.8	75	0	30426
 95.3586991	2024	35.9	-0.46	0.838	814	33.3	160	17.1	-9.2	0.22	0.36	0.848	6233	29.0	16.9	33.5	160	16.8	-9.3	1	1	8.59	20.27	10.37	0.71	7036	38.4	16.8	33.8	160	17.1	-9.2	1	0	16.8	75	0	30626
 95.3587106	2024	36.9	-0.27	0.726	814	33.4	160	17.1	-9.2	0.11	0.08	0.848	6449	29.7	16.9	33.6	160	16.8	-9.3	1	1	8.62	20.15	10.31	0.71	7036	39.3	16.8	33.9	160	17.1	-9.2	1	0	16.8	75	0	30826
 95.3587222	2024	37.9	-0.03	0.350	814	33.5	160	17.1	-9.2	0.09	0.02	0.848	6613	30.4	16.9	33.7	160	16.8	-9.3	1	1	8.68	20.01	10.32	0.71	7036	40.5	16.8	34.1	160	17.1	-9.2	1	0	16.8	74	0	31027
 95.3587338	2024	38.9	0.18	0.067	814	33.6	160	17.1	-9.2	0.09	0.04	0.848	6777	31.3	16.9	33.8	160	16.8	-9.3	1	1	8.66	19.77	10.24	0.71	7036	41.6	16.8	34.2	160	17.1	-9.2	1	0	16.8	75	0	31226
 95.3587454	2024	39.9	0.36	-0.055	814	33.7	160	17.1	-9.2	0.01	-0.16	0.846	6982	32.4	16.9	34.0	160	16.8	-9.3	1	1	8.65	19.68	10.24	0.71	7036	42.6	16.8	34.3	160	17.1	-9.2	1	0	16.8	74	0	31427
 95.3587569	2024	40.9	0.43	-0.056	814	33.8	160	17.1	-9.2	0.04	-0.06	0.727	7036	33.4	16.9	34.1	160	16.8	-9.3	1	1	8.68	19.56	10.17	0.71	7036	43.8	16.8	34.4	160	17.1	-9.2	1	0	16.8	75	0	31626
 95.3587685	2024	41.9	0.46	-0.056	814	33.9	160	17.1	-9.2	0.07	0.04	0.528	7036	34.4	16.9	34.2	160	16.8	-9.3	1	1	8.70	19.58	10.16	0.71	7036	44.9	16.9	34.5	160	17.1	-9.2	1	0	16.8	74	0	31827
 95.3587801	2024	42.9	0.51	-0.056	814	34.0	160	17.1	-9.2	0.11	0.17	0.333	7036	35.4	16.9	34.3	160	16.8	-9.3	1	1	8.69	19.30	10.10	0.71	7036	46.0	16.9	34.6	160	17.1	-9.2	1	0	16.9	75	0	32026
 95.3587917	2024	43.9	0.48	-0.056	814	34.1	160	17.1	-9.2	0.15	0.30	0.140	7036	36.4	16.9	34.4	160	16.8	-9.3	1	1	8.67	19.46	10.08	0.71	7036	47.0	16.9	34.7	160	17.1	-9.2	1	0	16.9	74	0	32227
 95.3588032	2024	44.8	0.54	-0.029	814	34.2	160	17.1	-9.2	0.20	0.47	-0.021	7036	37.6	16.9	34.5	160	16.8	-9.3	1	1	8.69	19.27	10.03	0.71	7036	47.9	16.9	34.8	160	17.1	-9.2	1	0	16.9	75	0	32426
 95.3588148	2024	45.8	0.51	0.032	814	34.3	160	17.1	-9.2	0.28	0.71	-0.067	7036	38.6	16.9	34.6	160	16.8	-9.3	1	1	8.74	19.13	10.03	0.71	7036	48.8	16.9	34.9	160	17.1	-9.2	1	0	16.9	74	0	32627
 95.3588264	2024	46.8	0.49	0.058	814	34.4	160	17.1	-9.2	0.30	0.81	-0.066	7036	39.6	16.9	34.7	160	16.8	-9.3	1	1	8.73	18.98	9.96	0.71	7036	49.7	16.9	35.0	160	17.1	-9.2	1	0	16.9	74	0	32827
 95.3588380	2024	47.8	0.48	0.072	814	34.5	160	17.1	-9.2	0.36	1.03	-0.066	7036	40.7	16.9	34.8	160	16.8	-9.3	1	1	8.75	18.84	9.96	0.71	7036	50.6	16.9	35.1	160	17.1	-9.2	1	0	16.9	75	0	33026
 95.3588495	2024	48.8	0.47	0.077	814	34.6	160	17.1	-9.2	0.38	1.10	-0.066	7036	41.9	16.9	34.9	160	16.8	-9.3	1	1	8.81	18.79	9.91	0.71	7036	51.7	16.9	35.2	160	17.1	-9.2	1	0	16.9	74	0	33227
 95.3588611	2024	49.9	0.47	0.065	814	34.8	160	17.1	-9.2	0.43	1.25	-0.066	7036	43.0	16.9	35.0	160	16.8	-9.3	1	1	8.85	18.72	9.92	0.71	7036	52.6	16.9	35.3	160	17.1	-9.2	1	0	16.9	74	0	33427
 95.3588727	2024	50.9	0.48	0.054	814	34.9	160	17.1	-9.2	0.44	1.29	-0.066	7036	44.2	16.9	35.1	160	16.8	-9.3	1	1	8.96	18.31	9.89	0.71	7036	53.1	16.9	35.4	160	17.2	-9.2	1	0	16.9	75	0	33626
 95.3588843	2024	51.9	0.50	0.035	814	35.0	160	17.1	-9.2	0.47	1.39	-0.066	7036	45.4	16.9	35.2	160	16.8	-9.3	1	1	9.02	18.35	9.88	0.71	7036	54.2	16.9	35.5	160	17.2	-9.2	1	0	16.9	75	0	33826
 95.3588958	2024	52.9	0.53	0.017	814	35.1	160	17.1	-9.2	0.48	1.42	-0.066	7036	46.6	16.9	35.3	160	16.8	-9.3	1	1	9.21	18.28	9.90	0.71	7036	55.0	16.9	35.6	160	17.2	-9.2	1	0	16.9	75	0	34026
 95.3589074	2024	53.9	0.56	0.000	814	35.2	160	17.1	-9.2	0.52	1.53	-0.066	7036	47.9	16.9	35.4	160	16.8	-9.3	1	1	9.30	17.96	9.87	0.71	7036	55.7	16.8	35.7	160	17.2	-9.2	1	0	16.9	75	0	34226
 95.3589190	2024	54.9	0.60	-0.022	814	35.3	160	17.1	-9.2	0.53	1.56	-0.066	7036	49.2	16.9	35.5	160	16.8	-9.3	1	1	9.59	17.85	9.88	0.71	7036	56.6	16.8	35.8	160	17.2	-9.2	1	0	16.9	74	0	34427
 95.3589306	2024	55.9	0.64	-0.038	814	35.4	160	17.1	-9.2	0.58	1.68	-0.066	7036	50.5	16.9	35.6	160	16.8	-9.3	1	1	9.71	17.60	9.86	0.71	7036	57.4	16.8	35.9	160	17.2	-9.2	1	0	16.9	74	0	34627
 95.3589421	2024	56.9	0.66	-0.047	814	35.5	160	17.1	-9.2	0.59	1.72	-0.066	7036	51.8	16.9	35.7	160	16.8	-9.3	1	1	10.00	17.45	9.87	0.71	7036	57.9	16.8	36.0	160	17.2	-9.2	1	0	16.9	74	0	34827
 95.3589537	2024	57.9	0.70	-0.053	814	35.6	160	17.1	-9.2	0.63	1.82	-0.066	7036	53.0	16.9	35.8	160	16.8	-9.3	1	1	10.09	17.20	9.82	0.71	7036	58.8	16.8	36.1	160	17.2	-9.2	1	0	16.9	74	0	35027
 95.3589653	2024	58.9	0.71	-0.052	814	35.7	160	17.1	-9.2	0.64	1.85	-0.066	7036	54.4	16.9	35.9	160	16.8	-9.3	1	1	10.28	17.06	9.81	0.71	7036	59.3	16.8	36.2	160	17.2	-9.2	1	0	16.9	75	0	35226
 95.3589769	2024	59.9	0.74	-0.036	814	35.8	160	17.1	-9.2	0.68	1.92	-0.066	7036	55.9	16.9	36.1	160	16.8	-9.3	1	1	10.35	16.87	9.77	0.71	7036	60.3	16.8	36.3	160	17.2	-9.2	1	0	16.9	75	0	35426
 95.3589884	2024	60.9	0.72	-0.018	814	35.9	160	17.1	-9.2	0.69	1.93	-0.066	7036	57.4	16.9	36.2	160	16.8	-9.3	1	1	10.50	16.83	9.74	0.71	7036	61.3	16.9	36.4	160	17.2	-9.2	1	0	16.9	75	0	35626
 95.3590000	2024	61.9	0.74	-0.007	814	36.0	160	17.1	-9.2	0.71	1.97	-0.066	7036	58.7	16.9	36.3	160	16.8	-9.3	1	1	10.55	16.64	9.70	0.71	7036	62.3	16.9	36.5	160	17.2	-9.3	1	0	17.0	75	0	35826
 95.3590116	2024	62.9	0.73	0.006	813	36.1	160	17.1	-9.2	0.71	1.97	-0.066	7036	60.2	16.9	36.4	160	16.8	-9.3	1	1	10.74	16.61	9.68	0.71	7036	63.5	16.9	36.6	160	17.2	-9.2	1	0	17.0	75	0	36026
 95.3590231	2024	63.9	0.75	0.013	805	36.2	160	17.1	-9.2	0.73	1.98	-0.066	7036	61.7	16.9	36.5	160	16.8	-9.3	1	1	10.79	16.37	9.64	0.71	7036	64.3	16.9	36.7	160	17.2	-9.2	1	0	17.0	75	0	36226
 95.3590347	2024	64.9	0.74	0.024	798	36.3	160	17.1	-9.2	0.74	1.98	-0.066	6969	63.2	16.9	36.6	160	16.8	-9.3	1	1	10.95	16.30	9.62	0.71	7002	65.0	17.1	36.8	160	17.2	-9.3	1	0	17.0	75	0	36426
 95.3590463	2024	65.9	0.76	0.025	790	36.4	160	17.1	-9.2	0.76	2.02	-0.066	6885	64.7	16.9	36.7	160	16.8	-9.3	1	1	11.00	16.13	9.57	0.71	6928	65.3	17.2	36.9	160	17.2	-9.2	1	0	17.0	74	0	36627
 95.3590579	2024	66.9	0.76	0.022	783	36.5	160	17.1	-9.2	0.77	2.02	-0.066	6804	66.2	16.9	36.8	160	16.8	-9.3	1	1	11.17	16.04	9.56	0.71	6854	65.4	17.1	37.0	160	17.2	-9.2	1	0	17.0	74	0	36827
 95.3590694	2024	67.9	0.78	0.010	776	36.6	160	17.1	-9.2	0.80	2.07	-0.066	6710	67.8	16.9	36.9	160	16.8	-9.3	1	1	11.23	15.97	9.53	0.71	6780	65.3	17.1	37.1	160	17.2	-9.3	1	0	17.0	74	0	37027
 95.3590822	2024	68.9	0.79	-0.000	769	36.7	160	17.1	-9.2	0.81	2.08	-0.066	6624	69.4	16.9	37.0	160	16.8	-9.3	1	1	11.37	15.73	9.50	0.71	6705	64.7	17.1	37.2	160	17.2	-9.3	1	0	17.0	75	0	37226
 95.3590937	2024	69.9	0.78	-0.018	763	36.8	160	17.2	-9.2	0.84	2.14	-0.066	6523	70.9	16.9	37.1	160	16.8	-9.3	1	1	11.40	15.51	9.47	0.71	6633	63.4	17.1	37.3	160	17.2	-9.2	1	0	17.0	75	0	37426
 95.3591053	2024	71.0	0.78	-0.026	756	36.9	160	17.2	-9.2	0.84	2.13	-0.066	6431	72.4	16.9	37.2	160	16.8	-9.3	1	1	11.49	15.47	9.43	0.71	6561	61.2	17.1	37.4	160	17.2	-9.2	1	0	17.0	75	0	37626
 95.3591169	2024	72.0	0.82	-0.012	749	37.0	160	17.2	-9.2	0.87	2.17	-0.066	6330	73.7	16.9	37.3	160	16.8	-9.3	1	1	11.49	15.34	9.39	0.71	6498	58.2	17.1	37.5	160	17.2	-9.2	1	0	17.0	74	0	37827
 95.3591285	2024	73.0	0.82	0.006	742	37.1	160	17.2	-9.2	0.86	2.15	-0.066	6240	75.0	16.9	37.4	160	16.8	-9.3	1	1	11.60	15.22	9.37	0.71	6429	55.0	17.1	37.6	160	17.2	-9.2	1	0	17.0	74	0	38027
 95.3591400	2024	74.0	0.84	0.022	735	37.2	160	17.2	-9.2	0.89	2.18	-0.066	6139	76.1	17.0	37.5	160	16.8	-9.3	1	1	11.62	15.08	9.34	0.71	6366	51.5	17.0	37.7	160	17.2	-9.2	1	0	17.0	75	0	38226
 95.3591516	2024	75.0	0.83	0.037	728	37.3	160	17.2	-9.2	0.90	2.15	-0.066	6049	76.6	17.0	37.6	160	16.8	-9.3	1	1	11.71	14.99	9.30	0.71	6300	48.3	16.8	37.8	160	17.2	-9.3	1	0	17.0	75	0	38426
 95.3591632	2024	76.0	0.84	0.041	722	37.4	160	17.2	-9.2	0.92	2.17	-0.066	5950	76.8	17.0	37.7	160	16.8	-9.3	1	1	11.71	14.89	9.28	0.71	6240	45.5	16.8	37.9	160	17.2	-9.3	1	0	17.0	75	0	38626
 95.3591748	2024	77.0	0.84	0.042	716	37.5	160	17.2	-9.2	0.92	2.13	-0.067	5860	76.8	17.0	37.8	160	16.8	-9.3	1	1	11.80	14.70	9.23	0.71	6177	42.8	17.0	38.0	160	17.2	-9.2	1	0	17.1	75	0	38826
 95.3591875	2024	78.0	0.85	0.036	710	37.6	160	17.2	-9.2	0.94	2.13	-0.067	5765	76.0	17.0	37.9	160	16.8	-9.3	1	1	11.81	14.59	9.20	0.71	6118	41.0	17.1	38.1	160	17.2	-9.2	1	0	17.1	74	0	39027
 95.3591991	2024	79.1	0.84	0.044	704	37.7	160	17.2	-9.2	0.93	2.07	-0.047	5679	74.2	17.0	38.0	160	16.8	-9.3	1	1	11.89	14.43	9.17	0.71	6058	39.1	16.9	38.1	160	17.2	-9.3	1	0	17.1	74	0	39227
 95.3592106	2024	80.1	0.85	0.040	699	37.8	160	17.2	-9.2	0.94	2.06	0.015	5589	71.9	17.0	38.1	160	16.8	-9.3	1	1	11.90	14.32	9.13	0.71	6001	37.5	16.8	38.2	160	17.2	-9.3	1	0	17.1	75	0	39426
 95.3592222	2024	81.1	0.84	0.043	694	37.8	160	17.2	-9.2	0.92	2.00	0.071	5508	68.9	16.9	38.1	160	16.8	-9.3	1	1	11.98	14.15	9.11	0.71	5943	36.7	17.0	38.3	160	17.2	-9.2	1	0	17.1	75	0	39626
 95.3592338	2024	82.1	0.84	0.045	689	37.9	160	17.2	-9.2	0.92	1.95	0.115	5430	65.6	16.9	38.2	160	16.8	-9.3	1	1	11.94	13.99	9.07	0.71	5893	36.4	17.1	38.4	160	17.2	-9.2	1	0	17.1	75	0	39826
 95.3592454	2024	83.1	0.84	0.045	684	38.0	160	17.2	-9.2	0.91	1.90	0.162	5356	62.3	16.9	38.3	160	16.8	-9.3	1	1	11.99	13.78	9.04	0.71	5841	35.6	17.0	38.5	160	17.2	-9.2	1	0	17.1	75	0	40026
 95.3592581	2024	84.1	0.84	0.046	680	38.1	160	17.2	-9.2	0.88	1.81	0.199	5293	59.5	16.9	38.4	160	16.9	-9.3	1	1	11.94	13.62	9.01	0.71	5796	34.8	16.8	38.6	160	17.3	-9.2	1	0	17.1	74	0	40227
 95.3592697	2024	85.1	0.84	0.042	676	38.2	160	17.2	-9.2	0.88	1.76	0.236	5230	57.1	17.0	38.5	160	16.8	-9.3	1	1	11.98	13.46	8.98	0.71	5747	34.1	16.8	38.7	160	17.3	-9.3	1	0	17.1	74	0	40427
 95.3592812	2024	86.2	0.84	0.045	672	38.3	160	17.2	-9.2	0.85	1.65	0.264	5178	55.2	16.9	38.6	160	16.8	-9.3	1	1	11.92	13.29	8.96	0.71	5707	33.5	17.1	38.8	160	17.3	-9.2	1	0	17.1	75	0	40626
 95.3592928	2024	87.2	0.83	0.055	669	38.4	160	17.2	-9.2	0.84	1.60	0.296	5126	53.8	16.9	38.7	160	16.9	-9.3	1	1	11.83	13.13	8.91	0.71	5673	32.6	17.1	38.9	160	17.3	-9.2	1	0	17.1	75	0	40826
 95.3593044	2024	88.2	0.81	0.068	666	38.5	160	17.2	-9.2	0.80	1.46	0.325	5092	52.9	17.0	38.8	160	16.9	-9.3	1	1	11.76	13.01	8.88	0.71	5646	31.4	16.8	39.0	160	17.3	-9.2	1	0	17.1	74	0	41027
 95.3593160	2024	89.2	0.80	0.079	663	38.6	160	17.2	-9.2	0.79	1.39	0.351	5052	52.6	17.0	38.9	160	16.9	-9.3	1	1	11.67	12.86	8.86	0.71	5625	30.6	16.8	39.1	160	17.3	-9.3	1	0	17.1	75	0	41226
 95.3593275	2024	90.2	0.78	0.088	662	38.7	160	17.2	-9.2	0.77	1.33	0.383	5014	52.5	17.0	39.0	160	16.9	-9.3	1	1	11.60	12.78	8.84	0.71	5608	29.9	16.9	39.2	160	17.3	-9.3	1	0	17.1	75	0	41426
 95.3593403	2024	91.2	0.78	0.094	660	38.8	160	17.2	-9.2	0.74	1.21	0.403	4993	52.6	17.0	39.1	160	16.9	-9.3	1	1	11.51	12.66	8.81	0.71	5592	29.3	17.1	39.3	160	17.3	-9.2	1	0	17.2	75	0	41626
 95.3593519	2024	92.2	0.75	0.097	659	38.9	160	17.2	-9.2	0.73	1.15	0.440	4955	53.2	17.0	39.2	160	16.9	-9.3	1	1	11.41	12.51	8.79	0.71	5578	28.2	16.8	39.4	160	17.3	-9.3	1	0	17.2	0	0	41927
 95.3593634	2024	93.2	0.75	0.095	658	39.0	160	17.2	-9.2	0.68	0.98	0.448	4948	53.7	17.0	39.3	160	16.9	-9.3	1	1	11.32	12.37	8.76	0.71	5567	27.9	16.8	39.5	160	17.3	-9.2	1	0	17.2	0	0	42126
 95.3593750	2024	94.2	0.73	0.088	658	39.1	160	17.2	-9.2	0.68	0.96	0.458	4935	54.3	17.0	39.4	160	16.9	-9.3	1	1	11.28	12.31	8.75	0.71	5562	27.6	16.8	39.6	160	17.3	-9.3	1	0	17.2	0	0	42326
 95.3593866	2024	95.2	0.73	0.081	658	39.2	160	17.2	-9.2	0.62	0.79	0.456	4944	54.9	17.0	39.5	160	16.9	-9.3	1	1	11.19	12.19	8.73	0.71	5553	27.8	17.1	39.7	160	17.3	-9.3	1	0	17.2	0	0	42527
