#DASH Flow Data
#--------------------------------------------------------
#BMI DASH SN:   0
#BMI SEMS SN:   0
#--------------------------------------------------------
#DOY.Frac	YYYY	Secs	DO_Sh	DO_Smp	DO_Press	DO_Ht_T	DO_Ht_Pwr	DO_Fl_T	DO_X_T	HO_Sh_D_Fl	HO_Sh	HO_Smp	HO_Press	HO_RH	HO_T	HO_Ht_T	HO_Ht_Pwr	HO_Fl_T	HO_X_T	HO_DP_Cl	HO_DP_Lk	HM_Sh_D_Fl	HM_Sh	HM_Xs	HM_Smp_Xs	HM_Press	HM_RH	HM_T	HM_Ht_T	HM_Ht_Pwr	HM_Fl_T	HM_X_T	HM_DP_Cl	HM_DP_Lk	H2O_T	H2O_Pwr	H2O_Lvl	H2O_Cnt
 95.3899769	2024	10.6	0.60	0.053	653	40.4	0	21.6	-9.2	0.38	0.65	0.063	5547	61.8	21.0	40.6	0	21.1	-9.3	1	1	4.33	8.05	7.93	0.50	5499	64.9	20.7	40.3	0	21.7	-9.3	1	0	23.9	0	0	571126
 95.3899884	2024	11.6	0.60	0.050	653	40.4	0	21.6	-9.2	0.38	0.65	0.064	5549	61.7	21.0	40.6	0	21.1	-9.3	1	1	4.33	8.02	7.93	0.50	5500	65.0	20.8	40.3	0	21.7	-9.3	1	0	23.9	0	0	571327
 95.3900000	2024	12.6	0.60	0.050	653	40.4	0	21.6	-9.2	0.38	0.64	0.065	5549	61.6	21.0	40.6	0	21.1	-9.3	1	1	4.33	8.07	7.93	0.50	5502	65.4	21.0	40.3	0	21.7	-9.3	1	0	23.9	0	0	571526
 95.3900116	2024	13.6	0.60	0.053	653	40.4	0	21.6	-9.2	0.38	0.64	0.067	5551	61.5	21.0	40.6	0	21.1	-9.3	1	1	4.37	8.06	7.93	0.51	5504	65.4	20.7	40.3	0	21.7	-9.3	1	0	23.9	0	0	571726
 95.3900231	2024	14.6	0.60	0.056	653	40.4	0	21.6	-9.2	0.38	0.63	0.067	5553	61.4	21.0	40.6	0	21.1	-9.3	1	1	4.38	8.09	7.93	0.51	5504	65.5	20.7	40.2	0	21.7	-9.3	1	0	23.9	0	0	571927
 95.3900347	2024	15.6	0.60	0.057	653	40.4	0	21.6	-9.2	0.38	0.63	0.064	5554	61.2	21.1	40.6	0	21.1	-9.3	1	1	4.38	8.05	7.92	0.51	5506	65.6	20.7	40.2	0	21.7	-9.3	1	0	23.9	0	0	572127
 95.3900463	2024	16.6	0.60	0.058	653	40.3	0	21.6	-9.2	0.38	0.63	0.060	5556	61.1	21.1	40.6	0	21.1	-9.3	1	1	4.38	8.07	7.93	0.50	5506	65.7	20.7	40.2	0	21.7	-9.3	1	0	23.9	0	0	572327
 95.3900579	2024	17.6	0.61	0.059	653	40.3	0	21.6	-9.2	0.38	0.64	0.056	5558	61.0	21.1	40.5	0	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5506	65.4	20.7	40.2	0	21.7	-9.3	1	0	23.9	0	0	572527
 95.3900694	2024	18.6	0.61	0.061	653	40.3	0	21.6	-9.2	0.39	0.64	0.054	5558	60.9	21.1	40.5	0	21.1	-9.3	1	1	4.38	8.06	7.93	0.50	5506	65.4	20.8	40.2	0	21.7	-9.3	1	0	23.9	0	0	572726
 95.3900810	2024	19.6	0.61	0.063	653	40.3	0	21.6	-9.2	0.39	0.64	0.053	5560	60.7	21.1	40.5	0	21.1	-9.3	1	1	4.38	8.07	7.93	0.50	5506	65.1	20.8	40.2	0	21.7	-9.3	1	0	24.0	0	0	572927
 95.3900926	2024	20.6	0.61	0.065	653	40.3	0	21.6	-9.2	0.39	0.65	0.051	5558	60.7	21.1	40.5	0	21.1	-9.3	1	1	4.38	8.07	7.93	0.50	5504	65.1	20.8	40.1	160	21.7	-9.3	1	0	24.0	0	0	573126
 95.3901042	2024	21.6	0.61	0.067	653	40.2	0	21.6	-9.2	0.39	0.66	0.052	5558	60.6	21.0	40.5	0	21.1	-9.3	1	1	4.38	8.08	7.93	0.50	5504	65.3	21.0	40.1	160	21.7	-9.3	1	0	24.0	0	0	573326
 95.3901157	2024	22.6	0.61	0.067	653	40.2	0	21.6	-9.2	0.39	0.66	0.053	5556	60.5	21.0	40.5	0	21.1	-9.3	1	1	4.38	8.07	7.93	0.50	5504	65.5	20.9	40.1	160	21.7	-9.3	1	0	24.0	0	0	573526
 95.3901273	2024	23.6	0.61	0.066	653	40.2	0	21.6	-9.2	0.39	0.66	0.056	5554	60.4	21.1	40.5	0	21.1	-9.3	1	1	4.38	8.06	7.93	0.50	5502	65.5	20.8	40.1	160	21.7	-9.3	1	0	24.0	0	0	573726
 95.3901389	2024	24.6	0.61	0.066	653	40.2	0	21.6	-9.2	0.39	0.66	0.059	5554	60.3	21.1	40.5	0	21.1	-9.3	1	1	4.38	8.07	7.93	0.50	5502	65.5	20.8	40.1	160	21.7	-9.3	1	0	24.0	0	0	573927
 95.3901505	2024	25.6	0.60	0.064	653	40.2	0	21.6	-9.2	0.39	0.66	0.061	5553	60.1	21.1	40.4	0	21.1	-9.3	1	1	4.38	8.07	7.93	0.50	5502	65.5	20.8	40.1	160	21.7	-9.3	1	0	24.0	0	0	574126
 95.3901620	2024	26.6	0.60	0.061	653	40.1	160	21.6	-9.2	0.39	0.66	0.063	5551	60.1	21.1	40.4	0	21.1	-9.3	1	1	4.38	8.07	7.93	0.50	5502	65.3	20.8	40.1	160	21.7	-9.3	1	0	24.0	0	0	574326
 95.3901736	2024	27.6	0.61	0.062	653	40.1	160	21.6	-9.2	0.39	0.66	0.065	5549	60.0	21.1	40.4	0	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5502	65.2	20.8	40.2	0	21.7	-9.3	1	0	24.0	0	0	574526
 95.3901852	2024	28.6	0.61	0.062	653	40.1	160	21.6	-9.2	0.39	0.65	0.066	5549	59.9	21.1	40.4	0	21.1	-9.3	1	1	4.39	8.06	7.93	0.50	5500	65.2	20.7	40.2	0	21.7	-9.3	1	0	24.1	0	0	574727
 95.3901968	2024	29.6	0.61	0.062	653	40.1	160	21.6	-9.2	0.39	0.65	0.065	5549	59.8	21.1	40.4	0	21.1	-9.3	1	1	4.38	8.03	7.93	0.50	5500	65.2	20.7	40.3	0	21.7	-9.3	1	0	24.1	0	0	574927
 95.3902083	2024	30.6	0.61	0.060	653	40.1	160	21.6	-9.2	0.39	0.64	0.064	5549	59.7	21.0	40.4	0	21.1	-9.3	1	1	4.38	8.03	7.93	0.50	5500	65.5	21.0	40.4	0	21.7	-9.3	1	0	24.1	0	0	575127
 95.3902199	2024	31.6	0.60	0.058	653	40.1	160	21.6	-9.2	0.39	0.64	0.064	5549	59.6	21.1	40.3	0	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5500	65.6	20.9	40.4	0	21.7	-9.3	1	0	24.1	0	0	575326
 95.3902315	2024	32.6	0.60	0.053	653	40.1	160	21.6	-9.2	0.39	0.64	0.064	5547	59.5	21.1	40.3	0	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5499	65.6	20.8	40.5	0	21.8	-9.3	1	0	24.1	0	0	575526
 95.3902431	2024	33.6	0.60	0.051	653	40.2	0	21.6	-9.2	0.39	0.64	0.063	5549	59.5	21.1	40.3	0	21.1	-9.3	1	1	4.38	8.04	7.93	0.50	5499	65.6	20.8	40.5	0	21.8	-9.3	1	0	24.1	0	0	575726
 95.3902546	2024	34.6	0.61	0.052	653	40.2	0	21.6	-9.2	0.39	0.64	0.063	5549	59.4	21.1	40.3	0	21.1	-9.3	1	1	4.38	8.03	7.94	0.50	5500	65.5	20.8	40.6	0	21.8	-9.3	1	0	24.1	0	0	575926
 95.3902662	2024	35.6	0.61	0.053	653	40.3	0	21.6	-9.2	0.39	0.64	0.061	5549	59.4	21.1	40.3	0	21.1	-9.3	1	1	4.38	8.04	7.94	0.50	5500	65.2	20.8	40.6	0	21.8	-9.3	1	0	24.1	0	0	576127
 95.3902778	2024	36.6	0.61	0.055	653	40.4	0	21.6	-9.2	0.39	0.63	0.061	5551	59.2	21.1	40.2	0	21.1	-9.3	1	1	4.38	8.03	7.93	0.50	5500	64.9	20.8	40.6	0	21.8	-9.3	1	0	24.1	0	0	576327
 95.3902894	2024	37.6	0.60	0.057	653	40.4	0	21.6	-9.2	0.39	0.63	0.060	5549	59.1	21.1	40.2	0	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5499	64.8	20.8	40.6	0	21.8	-9.3	1	0	24.1	0	0	576526
 95.3903009	2024	38.6	0.60	0.056	653	40.5	0	21.6	-9.2	0.39	0.63	0.059	5549	59.0	21.1	40.2	0	21.1	-9.3	1	1	4.38	8.02	7.94	0.50	5499	64.8	20.8	40.6	0	21.8	-9.3	1	0	24.2	0	0	576727
 95.3903125	2024	39.6	0.60	0.056	653	40.5	0	21.6	-9.2	0.39	0.63	0.059	5551	58.9	21.1	40.2	0	21.1	-9.3	1	1	4.38	8.03	7.93	0.50	5500	65.0	20.9	40.6	0	21.8	-9.3	1	0	24.2	0	0	576926
 95.3903241	2024	40.6	0.61	0.059	653	40.5	0	21.6	-9.2	0.39	0.63	0.059	5551	58.9	21.0	40.2	0	21.1	-9.3	1	1	4.38	8.03	7.94	0.50	5499	65.4	21.0	40.6	0	21.8	-9.3	1	0	24.2	0	0	577127
 95.3903356	2024	41.6	0.61	0.061	653	40.6	0	21.6	-9.2	0.39	0.64	0.059	5549	58.9	21.1	40.1	160	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5499	65.3	20.8	40.6	0	21.8	-9.3	1	0	24.2	0	0	577326
 95.3903472	2024	42.6	0.61	0.062	653	40.6	0	21.6	-9.2	0.39	0.64	0.060	5549	58.9	21.1	40.1	160	21.1	-9.3	1	1	4.39	8.04	7.93	0.50	5499	65.3	20.8	40.6	0	21.8	-9.3	1	0	24.2	0	0	577526
 95.3903588	2024	43.6	0.61	0.063	652	40.6	0	21.6	-9.2	0.39	0.64	0.060	5551	58.9	21.1	40.1	160	21.1	-9.3	1	1	4.39	8.03	7.94	0.50	5499	65.3	20.8	40.6	0	21.8	-9.3	1	0	24.2	0	0	577727
 95.3903704	2024	44.6	0.61	0.066	652	40.6	0	21.6	-9.2	0.39	0.64	0.060	5547	58.8	21.1	40.1	160	21.1	-9.3	1	1	4.39	8.04	7.93	0.50	5499	65.1	20.8	40.6	0	21.8	-9.3	1	0	24.2	0	0	577926
 95.3903819	2024	45.6	0.61	0.068	652	40.6	0	21.6	-9.2	0.39	0.64	0.061	5547	58.7	21.1	40.1	160	21.1	-9.3	1	1	4.38	8.03	7.94	0.50	5499	64.9	20.8	40.6	0	21.8	-9.3	1	0	24.2	0	0	578126
 95.3903935	2024	46.6	0.61	0.070	652	40.6	0	21.7	-9.2	0.39	0.64	0.061	5547	58.7	21.1	40.1	160	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5499	64.8	20.8	40.6	0	21.8	-9.3	1	0	24.2	0	0	578326
 95.3904051	2024	47.6	0.60	0.069	652	40.6	0	21.7	-9.2	0.39	0.64	0.061	5547	58.7	21.1	40.1	160	21.1	-9.3	1	1	4.39	8.03	7.94	0.50	5497	64.6	20.8	40.6	0	21.8	-9.3	1	0	24.3	0	0	578527
 95.3904167	2024	48.6	0.60	0.066	652	40.6	0	21.7	-9.2	0.39	0.64	0.062	5547	58.6	21.1	40.2	0	21.1	-9.3	1	1	4.38	8.03	7.94	0.50	5497	64.6	20.8	40.6	0	21.8	-9.3	1	0	24.3	0	0	578727
 95.3904282	2024	49.6	0.60	0.065	652	40.6	0	21.7	-9.2	0.39	0.63	0.064	5547	58.5	21.1	40.2	0	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5499	64.9	21.0	40.5	0	21.8	-9.3	1	0	24.3	0	0	578927
 95.3904398	2024	50.6	0.60	0.064	652	40.6	0	21.7	-9.2	0.39	0.63	0.064	5547	58.4	21.1	40.3	0	21.1	-9.3	1	1	4.38	8.04	7.94	0.50	5499	65.4	21.0	40.5	0	21.8	-9.3	1	0	24.3	0	0	579127
 95.3904514	2024	51.6	0.60	0.062	652	40.5	0	21.7	-9.2	0.39	0.62	0.064	5547	58.3	21.1	40.4	0	21.1	-9.3	1	1	4.38	8.03	7.94	0.50	5499	65.4	20.8	40.5	0	21.8	-9.3	1	0	24.3	0	0	579326
 95.3904630	2024	52.6	0.60	0.062	653	40.5	0	21.7	-9.2	0.39	0.62	0.063	5547	58.1	21.1	40.4	0	21.1	-9.3	1	1	4.38	8.05	7.93	0.50	5499	65.6	20.8	40.5	0	21.8	-9.3	1	0	24.3	0	0	579527
 95.3904745	2024	53.6	0.60	0.062	653	40.5	0	21.7	-9.2	0.39	0.62	0.062	5549	58.1	21.1	40.5	0	21.1	-9.3	1	1	4.38	8.01	7.94	0.50	5499	65.6	20.8	40.5	0	21.8	-9.3	1	0	24.3	0	0	579726
 95.3904861	2024	54.6	0.61	0.063	653	40.5	0	21.7	-9.2	0.39	0.62	0.061	5549	58.1	21.1	40.5	0	21.2	-9.3	1	1	4.38	8.03	7.94	0.50	5499	65.5	20.8	40.5	0	21.8	-9.3	1	0	24.3	0	0	579926
 95.3904977	2024	55.6	0.60	0.062	653	40.5	0	21.7	-9.2	0.39	0.62	0.060	5549	58.1	21.1	40.5	0	21.2	-9.3	1	1	4.38	8.04	7.93	0.50	5499	65.3	20.8	40.5	0	21.8	-9.3	1	0	24.4	0	0	580126
 95.3905093	2024	56.6	0.60	0.059	653	40.5	0	21.7	-9.2	0.39	0.62	0.060	5549	58.0	21.1	40.5	0	21.2	-9.3	1	1	4.38	8.04	7.94	0.50	5499	65.2	20.8	40.4	0	21.8	-9.3	1	0	24.4	0	0	580327
 95.3905208	2024	57.6	0.59	0.056	653	40.5	0	21.7	-9.2	0.39	0.62	0.060	5549	58.0	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.02	7.94	0.50	5499	65.1	20.8	40.4	0	21.8	-9.3	1	0	24.4	0	0	580526
 95.3905324	2024	58.6	0.60	0.051	653	40.4	0	21.7	-9.2	0.39	0.62	0.060	5549	58.0	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.02	7.93	0.50	5499	65.2	21.0	40.4	0	21.8	-9.3	1	0	24.4	0	0	580727
 95.3905440	2024	59.6	0.60	0.049	653	40.4	0	21.7	-9.2	0.39	0.62	0.060	5549	57.9	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.04	7.94	0.50	5499	65.3	21.0	40.4	0	21.8	-9.3	1	0	24.4	0	0	580927
 95.3905556	2024	60.6	0.60	0.048	653	40.4	0	21.7	-9.2	0.39	0.62	0.061	5549	57.8	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.03	7.94	0.50	5499	65.2	20.8	40.4	0	21.8	-9.3	1	0	24.4	0	0	581126
 95.3905671	2024	61.6	0.61	0.049	653	40.4	0	21.7	-9.2	0.39	0.62	0.061	5549	57.7	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.04	7.93	0.50	5499	65.3	20.8	40.4	0	21.8	-9.3	1	0	24.4	0	0	581327
 95.3905787	2024	62.6	0.61	0.052	653	40.4	0	21.7	-9.2	0.39	0.62	0.061	5549	57.6	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.02	7.94	0.50	5499	65.3	20.8	40.3	0	21.8	-9.3	1	0	24.4	0	0	581526
 95.3905903	2024	63.6	0.61	0.054	653	40.4	0	21.7	-9.2	0.39	0.62	0.061	5549	57.4	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.03	7.93	0.50	5499	65.2	20.8	40.3	0	21.8	-9.3	1	0	24.4	0	0	581727
 95.3906019	2024	64.6	0.61	0.058	653	40.3	0	21.7	-9.2	0.39	0.62	0.061	5549	57.4	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.04	7.94	0.50	5499	64.9	20.8	40.3	0	21.8	-9.3	1	0	24.5	0	0	581926
 95.3906134	2024	65.6	0.61	0.060	653	40.3	0	21.7	-9.2	0.39	0.62	0.061	5549	57.4	21.1	40.6	0	21.2	-9.3	1	1	4.38	8.05	7.94	0.50	5499	64.7	20.8	40.3	0	21.8	-9.3	1	0	24.5	0	0	582127
 95.3906250	2024	66.6	0.61	0.062	652	40.3	0	21.7	-9.2	0.38	0.61	0.060	5549	57.4	21.1	40.5	0	21.2	-9.3	1	1	4.38	8.03	7.94	0.50	5499	64.6	20.8	40.3	0	21.8	-9.3	1	0	24.5	0	0	582326
 95.3906366	2024	67.6	0.61	0.064	652	40.3	0	21.7	-9.2	0.38	0.61	0.059	5549	57.4	21.1	40.5	0	21.2	-9.3	1	1	4.38	8.03	7.94	0.50	5499	64.6	20.8	40.3	0	21.8	-9.3	1	0	24.5	0	0	582527
 95.3906481	2024	68.6	0.61	0.066	652	40.3	0	21.7	-9.2	0.38	0.61	0.059	5549	57.3	21.1	40.5	0	21.2	-9.3	1	1	4.38	8.04	7.94	0.50	5497	64.7	20.9	40.2	0	21.8	-9.3	1	0	24.5	0	0	582726
 95.3906597	2024	69.6	0.61	0.065	652	40.2	0	21.7	-9.2	0.39	0.62	0.056	5547	57.3	21.1	40.5	0	21.2	-9.3	1	1	4.36	8.01	7.93	0.50	5497	65.1	21.1	40.2	0	21.8	-9.3	1	0	24.5	0	0	582927
 95.3906713	2024	70.6	0.61	0.065	652	40.2	0	21.7	-9.2	0.39	0.62	0.055	5545	57.3	21.1	40.5	0	21.2	-9.3	1	1	4.35	8.01	7.93	0.50	5495	65.0	20.9	40.2	0	21.8	-9.3	1	0	24.5	0	0	583126
 95.3906829	2024	71.6	0.61	0.065	652	40.2	0	21.7	-9.2	0.39	0.62	0.056	5545	57.2	21.1	40.5	0	21.2	-9.3	1	1	4.36	8.02	7.93	0.50	5493	65.3	20.9	40.2	0	21.8	-9.3	1	0	24.5	0	0	583327
 95.3906944	2024	72.6	0.61	0.067	652	40.2	0	21.7	-9.2	0.39	0.62	0.059	5544	57.1	21.1	40.5	0	21.2	-9.3	1	1	4.35	8.02	7.94	0.50	5493	65.4	20.8	40.2	0	21.8	-9.3	1	0	24.6	0	0	583527
 95.3907060	2024	73.6	0.60	0.068	652	40.2	0	21.7	-9.2	0.38	0.62	0.062	5544	57.0	21.1	40.4	0	21.2	-9.3	1	1	4.35	8.03	7.93	0.50	5495	65.4	20.8	40.1	160	21.8	-9.3	1	0	24.6	0	0	583727
 95.3907176	2024	74.6	0.60	0.064	652	40.1	160	21.7	-9.2	0.38	0.62	0.065	5542	56.9	21.1	40.4	0	21.2	-9.3	1	1	4.35	8.00	7.94	0.50	5493	65.3	20.8	40.1	160	21.8	-9.3	1	0	24.6	0	0	583926
 95.3907292	2024	75.6	0.60	0.062	652	40.1	160	21.7	-9.2	0.38	0.62	0.066	5540	56.8	21.1	40.4	0	21.2	-9.3	1	1	4.35	8.02	7.94	0.50	5493	65.1	20.8	40.1	160	21.8	-9.3	1	0	24.6	0	0	584126
 95.3907407	2024	76.6	0.61	0.062	652	40.1	160	21.7	-9.2	0.38	0.61	0.067	5540	56.8	21.1	40.4	0	21.2	-9.3	1	1	4.35	8.01	7.94	0.50	5493	65.1	20.8	40.1	160	21.8	-9.3	1	0	24.6	0	0	584326
 95.3907523	2024	77.6	0.61	0.061	652	40.1	160	21.7	-9.2	0.38	0.61	0.064	5540	56.8	21.1	40.4	0	21.2	-9.3	1	1	4.33	8.00	7.94	0.49	5491	65.2	20.9	40.1	160	21.8	-9.3	1	0	24.6	0	0	584527
 95.3907639	2024	78.6	0.61	0.060	652	40.1	160	21.7	-9.2	0.38	0.61	0.062	5540	56.8	21.1	40.4	0	21.2	-9.3	1	1	4.33	8.00	7.93	0.49	5490	65.4	21.1	40.1	160	21.8	-9.3	1	0	24.6	0	0	584727
 95.3907755	2024	79.6	0.61	0.060	652	40.1	160	21.7	-9.2	0.38	0.61	0.062	5538	56.8	21.1	40.3	0	21.2	-9.3	1	1	4.32	8.00	7.93	0.50	5490	65.2	20.8	40.1	160	21.8	-9.3	1	0	24.6	0	0	584927
 95.3907870	2024	80.6	0.61	0.060	652	40.1	160	21.7	-9.2	0.38	0.60	0.062	5538	56.7	21.1	40.3	0	21.2	-9.3	1	1	4.32	7.99	7.94	0.50	5490	65.2	20.8	40.2	0	21.8	-9.3	1	0	24.6	0	0	585127
 95.3907986	2024	81.6	0.60	0.058	652	40.2	0	21.7	-9.2	0.38	0.60	0.061	5538	56.7	21.1	40.3	0	21.2	-9.3	1	1	4.32	7.98	7.93	0.50	5490	65.3	20.8	40.2	0	21.8	-9.3	1	0	24.7	0	0	585327
 95.3908102	2024	82.6	0.60	0.055	652	40.2	0	21.7	-9.2	0.37	0.60	0.062	5538	56.6	21.1	40.3	0	21.2	-9.3	1	1	4.32	7.98	7.93	0.50	5490	65.2	20.8	40.3	0	21.8	-9.3	1	0	24.7	0	0	585526
 95.3908218	2024	83.6	0.60	0.053	652	40.3	0	21.7	-9.2	0.37	0.60	0.062	5540	56.6	21.1	40.3	0	21.2	-9.3	1	1	4.32	7.98	7.93	0.50	5490	65.1	20.8	40.4	0	21.8	-9.3	1	0	24.7	0	0	585727
 95.3908333	2024	84.6	0.61	0.051	652	40.3	0	21.7	-9.2	0.37	0.59	0.060	5540	56.5	21.1	40.3	0	21.2	-9.3	1	1	4.32	7.99	7.94	0.50	5490	64.9	20.8	40.4	0	21.8	-9.3	1	0	24.7	0	0	585926
 95.3908449	2024	85.6	0.61	0.050	652	40.4	0	21.7	-9.2	0.37	0.60	0.058	5540	56.5	21.1	40.2	0	21.2	-9.3	1	1	4.31	7.98	7.93	0.50	5488	64.9	20.8	40.5	0	21.8	-9.3	1	0	24.7	0	0	586126
 95.3908565	2024	86.6	0.61	0.053	652	40.5	0	21.7	-9.2	0.37	0.60	0.058	5538	56.5	21.1	40.2	0	21.2	-9.3	1	1	4.31	7.95	7.93	0.50	5488	65.0	20.9	40.5	0	21.8	-9.3	1	0	24.7	0	0	586326
 95.3908681	2024	87.6	0.61	0.055	652	40.5	0	21.7	-9.2	0.37	0.60	0.057	5538	56.5	21.1	40.2	0	21.2	-9.3	1	1	4.31	7.99	7.94	0.50	5488	65.5	21.1	40.5	0	21.8	-9.3	1	0	24.7	0	0	586527
 95.3908796	2024	88.6	0.61	0.056	652	40.5	0	21.7	-9.2	0.37	0.60	0.057	5538	56.5	21.1	40.2	0	21.2	-9.3	1	1	4.30	7.96	7.93	0.49	5486	65.4	20.8	40.6	0	21.9	-9.3	1	0	24.7	0	0	586726
 95.3908912	2024	89.6	0.61	0.056	652	40.5	0	21.7	-9.2	0.37	0.60	0.056	5536	56.5	21.1	40.2	0	21.2	-9.3	1	1	4.28	7.94	7.92	0.49	5484	65.6	20.8	40.6	0	21.9	-9.3	1	0	24.8	0	0	586926
 95.3909028	2024	90.6	0.61	0.059	651	40.5	0	21.7	-9.2	0.37	0.61	0.057	5535	56.4	21.1	40.1	160	21.2	-9.3	1	1	4.28	7.95	7.92	0.49	5484	65.5	20.8	40.6	0	21.9	-9.3	1	0	24.8	0	0	587127
 95.3909144	2024	91.6	0.61	0.061	651	40.6	0	21.7	-9.2	0.37	0.60	0.059	5535	56.4	21.1	40.1	160	21.2	-9.3	1	1	4.28	7.93	7.92	0.50	5484	65.5	20.8	40.6	0	21.9	-9.3	1	0	24.8	0	0	587326
 95.3909259	2024	92.6	0.61	0.061	651	40.6	0	21.7	-9.2	0.37	0.61	0.061	5533	56.4	21.1	40.1	160	21.2	-9.3	1	1	4.28	7.94	7.93	0.50	5482	65.2	20.8	40.6	0	21.9	-9.3	1	0	24.8	0	0	587527
 95.3909375	2024	93.6	0.61	0.062	651	40.6	0	21.7	-9.2	0.37	0.61	0.064	5531	56.4	21.1	40.1	160	21.2	-9.3	1	1	4.28	7.93	7.93	0.50	5482	64.9	20.8	40.6	0	21.9	-9.3	1	0	24.8	0	0	587727
 95.3909491	2024	94.6	0.61	0.064	651	40.6	0	21.7	-9.2	0.37	0.60	0.065	5529	56.3	21.1	40.1	160	21.2	-9.3	1	1	4.28	7.95	7.93	0.49	5482	64.9	20.9	40.6	0	21.9	-9.3	1	0	24.8	0	0	587926
