#DASH Flow Data
#--------------------------------------------------------
#BMI DASH SN:   0
#BMI SEMS SN:   0
#--------------------------------------------------------
#DOY.Frac	YYYY	Secs	DO_Sh	DO_Smp	DO_Press	DO_Ht_T	DO_Ht_Pwr	DO_Fl_T	DO_X_T	HO_Sh_D_Fl	HO_Sh	HO_Smp	HO_Press	HO_RH	HO_T	HO_Ht_T	HO_Ht_Pwr	HO_Fl_T	HO_X_T	HO_DP_Cl	HO_DP_Lk	HM_Sh_D_Fl	HM_Sh	HM_Xs	HM_Smp_Xs	HM_Press	HM_RH	HM_T	HM_Ht_T	HM_Ht_Pwr	HM_Fl_T	HM_X_T	HM_DP_Cl	HM_DP_Lk	H2O_T	H2O_Pwr	H2O_Lvl	H2O_Cnt
 95.3821262	2024	24.2	0.61	0.061	652	40.3	0	20.8	-9.2	0.14	0.64	0.059	5544	84.9	20.2	40.6	0	20.3	-9.3	1	1	2.81	7.99	7.94	0.49	5493	79.4	20.1	40.5	0	20.9	-9.3	1	0	23.6	0	0	435427
 95.3821377	2024	25.2	0.61	0.061	652	40.3	0	20.8	-9.2	0.14	0.64	0.059	5544	84.9	20.2	40.5	0	20.3	-9.3	1	1	2.81	8.01	7.94	0.49	5493	79.6	19.8	40.5	0	20.9	-9.3	1	0	23.6	0	0	435626
 95.3821493	2024	26.2	0.61	0.061	652	40.4	0	20.8	-9.2	0.15	0.64	0.059	5544	84.9	20.2	40.5	0	20.3	-9.3	1	1	2.80	8.02	7.94	0.49	5493	79.6	19.8	40.5	0	20.9	-9.3	1	0	23.7	0	0	435827
 95.3821609	2024	27.2	0.61	0.060	652	40.5	0	20.8	-9.2	0.15	0.65	0.059	5544	84.9	20.2	40.5	0	20.3	-9.3	1	1	2.81	8.01	7.94	0.49	5493	79.6	19.8	40.4	0	20.9	-9.3	1	0	23.7	0	0	436026
 95.3821725	2024	28.2	0.61	0.060	652	40.5	0	20.8	-9.2	0.15	0.65	0.059	5544	84.9	20.2	40.5	0	20.3	-9.3	1	1	2.81	8.02	7.94	0.49	5493	79.5	19.8	40.4	0	20.9	-9.3	1	0	23.7	0	0	436227
 95.3821840	2024	29.2	0.61	0.060	652	40.5	0	20.8	-9.2	0.15	0.65	0.059	5544	84.7	20.2	40.5	0	20.3	-9.3	1	1	2.80	8.01	7.94	0.49	5493	78.9	19.8	40.4	0	20.9	-9.3	1	0	23.7	0	0	436426
 95.3821956	2024	30.2	0.61	0.060	652	40.5	0	20.8	-9.2	0.15	0.65	0.060	5544	84.6	20.2	40.5	0	20.3	-9.3	1	1	2.81	8.02	7.94	0.49	5493	78.4	19.8	40.4	0	20.9	-9.3	1	0	23.7	0	0	436627
 95.3822072	2024	31.2	0.61	0.060	652	40.5	0	20.8	-9.2	0.15	0.65	0.060	5544	84.5	20.2	40.5	0	20.3	-9.3	1	1	2.81	8.01	7.94	0.49	5493	77.9	19.8	40.4	0	20.9	-9.3	1	0	23.7	0	0	436826
 95.3822187	2024	32.2	0.61	0.060	652	40.6	0	20.8	-9.2	0.15	0.65	0.060	5544	84.3	20.2	40.4	0	20.3	-9.3	1	1	2.80	8.01	7.94	0.49	5493	77.7	19.8	40.3	0	20.9	-9.3	1	0	23.7	0	0	437026
 95.3822303	2024	33.2	0.61	0.060	652	40.6	0	20.8	-9.2	0.15	0.65	0.060	5544	84.2	20.2	40.4	0	20.3	-9.3	1	1	2.81	8.01	7.94	0.49	5493	77.6	19.8	40.3	0	20.9	-9.3	1	0	23.7	0	0	437227
 95.3822419	2024	34.2	0.61	0.060	652	40.6	0	20.8	-9.2	0.15	0.65	0.060	5542	84.2	20.2	40.4	0	20.3	-9.3	1	1	2.80	8.01	7.94	0.49	5493	77.7	19.8	40.3	0	20.9	-9.3	1	0	23.7	0	0	437426
 95.3822535	2024	35.2	0.61	0.061	652	40.6	0	20.8	-9.2	0.15	0.65	0.060	5542	84.1	20.2	40.4	0	20.3	-9.3	1	1	2.80	8.00	7.94	0.49	5493	78.0	19.8	40.3	0	20.9	-9.3	1	0	23.7	0	0	437626
 95.3822650	2024	36.2	0.61	0.061	652	40.6	0	20.8	-9.2	0.16	0.65	0.061	5542	84.0	20.2	40.4	0	20.3	-9.3	1	1	2.80	8.01	7.94	0.49	5493	78.2	19.8	40.3	0	20.9	-9.3	1	0	23.7	0	0	437827
 95.3822766	2024	37.2	0.61	0.060	652	40.5	0	20.8	-9.2	0.16	0.65	0.061	5542	83.9	20.2	40.3	0	20.3	-9.3	1	1	2.81	8.01	7.94	0.49	5493	78.5	19.8	40.3	0	20.9	-9.3	1	0	23.8	0	0	438026
 95.3822882	2024	38.3	0.61	0.059	652	40.5	0	20.8	-9.2	0.16	0.65	0.061	5542	83.7	20.2	40.3	0	20.3	-9.3	1	1	2.80	8.02	7.94	0.49	5493	79.2	20.0	40.2	0	20.9	-9.3	1	0	23.8	0	0	438227
 95.3822998	2024	39.3	0.61	0.060	652	40.5	0	20.8	-9.2	0.16	0.65	0.062	5542	83.6	20.2	40.3	0	20.3	-9.3	1	1	2.81	8.01	7.94	0.49	5493	79.5	19.9	40.2	0	20.9	-9.3	1	0	23.8	0	0	438426
 95.3823113	2024	40.3	0.61	0.059	652	40.5	0	20.8	-9.2	0.16	0.64	0.061	5542	83.5	20.2	40.3	0	20.3	-9.3	1	1	2.81	8.01	7.94	0.49	5493	79.6	19.8	40.2	0	20.9	-9.3	1	0	23.8	0	0	438626
 95.3823229	2024	41.3	0.61	0.057	652	40.5	0	20.8	-9.2	0.16	0.64	0.058	5544	83.5	20.2	40.3	0	20.3	-9.3	1	1	2.78	8.00	7.94	0.49	5491	79.6	19.9	40.2	0	20.9	-9.3	1	0	23.8	0	0	438827
 95.3823345	2024	42.3	0.61	0.057	652	40.5	0	20.8	-9.2	0.16	0.65	0.055	5542	83.4	20.2	40.2	0	20.3	-9.3	1	1	2.77	7.97	7.94	0.49	5490	79.4	19.9	40.2	0	20.9	-9.3	1	0	23.8	0	0	439026
 95.3823461	2024	43.3	0.61	0.057	652	40.5	0	20.8	-9.2	0.16	0.65	0.055	5542	83.3	20.2	40.2	0	20.3	-9.3	1	1	2.77	7.98	7.95	0.49	5490	79.4	19.9	40.1	160	20.9	-9.3	1	0	23.8	0	0	439226
 95.3823576	2024	44.3	0.61	0.058	651	40.5	0	20.8	-9.2	0.16	0.65	0.054	5540	83.2	20.2	40.2	0	20.3	-9.3	1	1	2.77	7.98	7.93	0.49	5488	79.0	19.8	40.1	160	21.0	-9.3	1	0	23.8	0	0	439426
 95.3823692	2024	45.3	0.61	0.059	651	40.4	0	20.8	-9.2	0.16	0.66	0.056	5540	83.1	20.2	40.2	0	20.3	-9.3	1	1	2.77	7.97	7.94	0.49	5488	78.9	19.8	40.1	160	21.0	-9.3	1	0	23.8	0	0	439627
 95.3823808	2024	46.3	0.61	0.060	651	40.4	0	20.8	-9.2	0.16	0.65	0.058	5538	83.0	20.2	40.2	0	20.3	-9.3	1	1	2.77	7.97	7.93	0.49	5488	78.8	19.8	40.1	160	21.0	-9.3	1	0	23.8	0	0	439826
 95.3823924	2024	47.3	0.61	0.061	651	40.4	0	20.8	-9.2	0.17	0.65	0.060	5538	83.0	20.2	40.1	160	20.3	-9.3	1	1	2.77	7.96	7.94	0.49	5488	78.6	19.8	40.1	160	21.0	-9.3	1	0	23.8	0	0	440026
 95.3824039	2024	48.3	0.61	0.061	651	40.4	0	20.8	-9.2	0.17	0.65	0.062	5536	83.0	20.2	40.1	160	20.3	-9.3	1	1	2.77	7.99	7.94	0.49	5488	78.7	19.8	40.1	160	20.9	-9.3	1	0	23.9	0	0	440226
 95.3824155	2024	49.3	0.61	0.061	651	40.4	0	20.8	-9.2	0.17	0.65	0.063	5536	82.8	20.2	40.1	160	20.3	-9.3	1	1	2.77	7.98	7.94	0.49	5488	78.7	19.8	40.1	160	20.9	-9.3	1	0	23.9	0	0	440426
 95.3824271	2024	50.3	0.61	0.060	651	40.3	0	20.8	-9.2	0.17	0.65	0.064	5536	82.7	20.2	40.1	160	20.3	-9.3	1	1	2.77	7.99	7.94	0.49	5488	78.9	19.8	40.2	0	20.9	-9.3	1	0	23.9	0	0	440627
 95.3824387	2024	51.3	0.61	0.060	651	40.3	0	20.8	-9.2	0.16	0.65	0.064	5535	82.6	20.2	40.1	160	20.3	-9.3	1	1	2.77	7.98	7.94	0.49	5486	79.2	19.8	40.2	0	20.9	-9.3	1	0	23.9	0	0	440827
 95.3824502	2024	52.3	0.61	0.060	651	40.3	0	20.8	-9.2	0.17	0.64	0.064	5535	82.5	20.2	40.1	160	20.3	-9.3	1	1	2.77	7.98	7.94	0.49	5488	79.7	20.0	40.3	0	20.9	-9.3	1	0	23.9	0	0	441026
 95.3824618	2024	53.3	0.61	0.060	651	40.3	0	20.8	-9.2	0.17	0.64	0.064	5535	82.4	20.2	40.1	160	20.3	-9.3	1	1	2.77	7.97	7.94	0.49	5488	80.2	20.0	40.4	0	20.9	-9.3	1	0	23.9	0	0	441226
 95.3824745	2024	54.3	0.61	0.060	651	40.3	0	20.8	-9.2	0.16	0.64	0.064	5536	82.4	20.2	40.2	0	20.3	-9.3	1	1	2.77	7.98	7.94	0.49	5488	80.3	19.8	40.4	0	21.0	-9.3	1	0	23.9	0	0	441427
 95.3824861	2024	55.3	0.61	0.060	651	40.3	0	20.8	-9.2	0.17	0.64	0.062	5536	82.3	20.2	40.2	0	20.3	-9.3	1	1	2.77	7.98	7.93	0.49	5486	80.4	19.8	40.5	0	21.0	-9.3	1	0	23.9	0	0	441626
 95.3824977	2024	56.3	0.61	0.060	651	40.2	0	20.8	-9.2	0.17	0.63	0.061	5536	82.2	20.2	40.3	0	20.3	-9.3	1	1	2.77	7.98	7.94	0.49	5486	80.3	19.8	40.5	0	21.0	-9.3	1	0	23.9	0	0	441826
 95.3825093	2024	57.3	0.61	0.060	651	40.2	0	20.8	-9.2	0.17	0.63	0.060	5538	82.0	20.2	40.3	0	20.3	-9.3	1	1	2.77	7.97	7.94	0.49	5486	79.8	19.8	40.5	0	21.0	-9.3	1	0	23.9	0	0	442026
 95.3825208	2024	58.3	0.61	0.060	651	40.2	0	20.8	-9.2	0.17	0.64	0.059	5538	81.9	20.2	40.4	0	20.3	-9.3	1	1	2.76	7.98	7.94	0.49	5488	79.1	19.9	40.6	0	21.0	-9.3	1	0	23.9	0	0	442226
 95.3825324	2024	59.3	0.61	0.060	651	40.2	0	20.8	-9.2	0.17	0.64	0.059	5538	81.8	20.2	40.5	0	20.3	-9.3	1	1	2.77	7.98	7.94	0.49	5488	78.6	19.9	40.6	0	21.0	-9.3	1	0	23.9	0	0	442426
 95.3825440	2024	60.3	0.61	0.060	651	40.2	0	20.8	-9.2	0.17	0.64	0.059	5538	81.7	20.2	40.5	0	20.3	-9.3	1	1	2.77	7.97	7.93	0.49	5488	78.2	19.9	40.6	0	21.0	-9.3	1	0	24.0	0	0	442627
 95.3825556	2024	61.3	0.61	0.059	651	40.1	160	20.8	-9.2	0.17	0.64	0.059	5538	81.7	20.2	40.5	0	20.3	-9.3	1	1	2.76	7.98	7.93	0.49	5488	78.0	19.9	40.6	0	21.0	-9.3	1	0	24.0	0	0	442826
 95.3825671	2024	62.3	0.61	0.059	651	40.1	160	20.8	-9.2	0.17	0.64	0.059	5538	81.7	20.2	40.6	0	20.3	-9.3	1	1	2.77	7.97	7.93	0.49	5488	78.1	19.9	40.6	0	21.0	-9.3	1	0	24.0	0	0	443027
 95.3825787	2024	63.3	0.61	0.059	651	40.1	160	20.8	-9.2	0.17	0.64	0.060	5538	81.6	20.2	40.6	0	20.3	-9.3	1	1	2.77	7.97	7.93	0.49	5488	78.1	19.9	40.6	0	21.0	-9.3	1	0	24.0	0	0	443227
 95.3825903	2024	64.3	0.61	0.059	651	40.1	160	20.8	-9.2	0.18	0.64	0.059	5538	81.5	20.3	40.6	0	20.3	-9.3	1	1	2.77	7.97	7.93	0.49	5488	78.4	19.9	40.6	0	21.0	-9.3	1	0	24.0	0	0	443426
 95.3826019	2024	65.3	0.61	0.060	651	40.1	160	20.8	-9.2	0.18	0.64	0.060	5536	81.3	20.3	40.6	0	20.3	-9.3	1	1	2.77	7.98	7.93	0.49	5488	78.7	19.9	40.6	0	21.0	-9.3	1	0	24.0	0	0	443626
 95.3826134	2024	66.3	0.61	0.060	651	40.1	160	20.8	-9.2	0.18	0.64	0.060	5536	81.2	20.2	40.6	0	20.3	-9.3	1	1	2.77	7.97	7.93	0.49	5488	79.1	20.0	40.6	0	21.0	-9.3	1	0	24.0	0	0	443827
 95.3826250	2024	67.3	0.61	0.057	651	40.2	0	20.8	-9.2	0.18	0.65	0.057	5536	81.1	20.3	40.6	0	20.3	-9.3	1	1	2.73	7.94	7.94	0.49	5484	79.6	20.0	40.6	0	21.0	-9.3	1	0	24.0	0	0	444026
 95.3826366	2024	68.3	0.61	0.056	651	40.2	0	20.8	-9.2	0.18	0.65	0.055	5535	80.9	20.3	40.6	0	20.3	-9.3	1	1	2.71	7.94	7.94	0.49	5482	79.7	19.9	40.6	0	21.0	-9.3	1	0	24.0	0	0	444226
 95.3826481	2024	69.3	0.61	0.057	651	40.3	0	20.8	-9.2	0.18	0.65	0.056	5533	80.8	20.3	40.6	0	20.3	-9.3	1	1	2.72	7.95	7.94	0.49	5482	79.7	19.8	40.5	0	21.0	-9.3	1	0	24.0	0	0	444426
 95.3826597	2024	70.3	0.61	0.058	651	40.3	0	20.8	-9.2	0.18	0.65	0.058	5531	80.7	20.3	40.6	0	20.3	-9.3	1	1	2.71	7.94	7.94	0.49	5481	79.5	19.8	40.5	0	21.0	-9.3	1	0	24.0	0	0	444626
 95.3826713	2024	71.3	0.61	0.058	651	40.4	0	20.8	-9.2	0.18	0.65	0.060	5531	80.7	20.3	40.6	0	20.3	-9.3	1	1	2.71	7.95	7.94	0.49	5481	79.4	19.9	40.5	0	21.0	-9.3	1	0	24.0	0	0	444826
 95.3826829	2024	72.3	0.61	0.060	651	40.4	0	20.8	-9.2	0.18	0.65	0.063	5529	80.6	20.3	40.6	0	20.3	-9.3	1	1	2.71	7.95	7.94	0.49	5481	78.9	19.9	40.5	0	21.0	-9.3	1	0	24.1	0	0	445027
 95.3826944	2024	73.3	0.61	0.061	651	40.5	0	20.8	-9.2	0.18	0.65	0.066	5527	80.5	20.3	40.6	0	20.3	-9.3	1	1	2.71	7.94	7.93	0.49	5481	78.5	19.9	40.5	0	21.0	-9.3	1	0	24.1	0	0	445226
 95.3827060	2024	74.3	0.61	0.062	651	40.5	0	20.8	-9.2	0.18	0.64	0.068	5527	80.4	20.3	40.6	0	20.3	-9.3	1	1	2.70	7.96	7.92	0.49	5481	78.3	19.9	40.5	0	21.0	-9.3	1	0	24.1	0	0	445427
 95.3827176	2024	75.3	0.61	0.063	651	40.5	0	20.8	-9.2	0.18	0.63	0.069	5527	80.4	20.3	40.5	0	20.3	-9.3	1	1	2.70	7.96	7.93	0.49	5481	78.1	19.9	40.5	0	21.0	-9.3	1	0	24.1	0	0	445626
 95.3827292	2024	76.3	0.61	0.062	651	40.5	0	20.8	-9.2	0.18	0.63	0.068	5529	80.4	20.3	40.5	0	20.3	-9.3	1	1	2.70	7.95	7.94	0.49	5481	78.2	19.9	40.4	0	21.0	-9.3	1	0	24.1	0	0	445826
 95.3827407	2024	77.3	0.61	0.061	651	40.6	0	20.8	-9.2	0.18	0.63	0.066	5529	80.2	20.3	40.5	0	20.3	-9.3	1	1	2.70	7.95	7.93	0.49	5482	78.2	19.9	40.4	0	21.0	-9.3	1	0	24.1	0	0	446026
 95.3827523	2024	78.3	0.61	0.061	651	40.6	0	20.8	-9.2	0.18	0.62	0.065	5531	80.0	20.3	40.5	0	20.3	-9.3	1	1	2.70	7.95	7.93	0.49	5482	78.4	19.9	40.4	0	21.0	-9.3	1	0	24.1	0	0	446226
 95.3827639	2024	79.3	0.61	0.062	651	40.6	0	20.8	-9.2	0.18	0.62	0.064	5533	79.9	20.3	40.5	0	20.3	-9.3	1	1	2.70	7.95	7.93	0.50	5482	78.7	19.9	40.4	0	21.0	-9.3	1	0	24.1	0	0	446426
 95.3827755	2024	80.3	0.61	0.062	651	40.6	0	20.8	-9.2	0.18	0.62	0.063	5533	79.7	20.3	40.5	0	20.3	-9.3	1	1	2.70	7.96	7.93	0.50	5484	79.1	19.9	40.4	0	21.0	-9.3	1	0	24.1	0	0	446627
 95.3827870	2024	81.3	0.61	0.062	651	40.6	0	20.8	-9.2	0.18	0.62	0.062	5535	79.7	20.3	40.4	0	20.3	-9.3	1	1	2.70	7.96	7.94	0.50	5484	79.6	20.0	40.4	0	21.0	-9.3	1	0	24.1	0	0	446826
 95.3827986	2024	82.3	0.61	0.061	651	40.6	0	20.8	-9.2	0.18	0.61	0.060	5536	79.7	20.3	40.4	0	20.3	-9.3	1	1	2.70	7.96	7.93	0.50	5486	80.3	20.1	40.3	0	21.0	-9.3	1	0	24.1	0	0	447027
 95.3828102	2024	83.3	0.61	0.061	651	40.5	0	20.8	-9.2	0.18	0.62	0.058	5538	79.6	20.3	40.4	0	20.3	-9.3	1	1	2.70	7.97	7.94	0.50	5486	80.6	19.9	40.3	0	21.0	-9.3	1	0	24.1	0	0	447226
 95.3828218	2024	84.3	0.61	0.060	651	40.5	0	20.8	-9.2	0.18	0.62	0.056	5538	79.6	20.3	40.4	0	20.3	-9.3	1	1	2.70	7.97	7.94	0.50	5486	80.6	19.9	40.3	0	21.0	-9.3	1	0	24.1	0	0	447426
 95.3828333	2024	85.3	0.61	0.060	651	40.5	0	20.8	-9.2	0.18	0.62	0.055	5538	79.5	20.3	40.4	0	20.3	-9.3	1	1	2.70	7.97	7.93	0.50	5488	80.7	19.9	40.3	0	21.0	-9.3	1	0	24.2	0	0	447627
 95.3828449	2024	86.3	0.61	0.060	651	40.5	0	20.8	-9.2	0.19	0.62	0.055	5540	79.5	20.3	40.3	0	20.3	-9.3	1	1	2.70	7.98	7.93	0.50	5488	80.8	19.8	40.3	0	21.0	-9.3	1	0	24.2	0	0	447826
 95.3828565	2024	87.3	0.61	0.059	651	40.5	0	20.8	-9.2	0.19	0.63	0.054	5540	79.3	20.3	40.3	0	20.4	-9.3	1	1	2.70	7.97	7.94	0.49	5488	80.1	19.8	40.2	0	21.0	-9.3	1	0	24.2	0	0	448027
 95.3828681	2024	88.3	0.61	0.059	651	40.5	0	20.8	-9.2	0.19	0.63	0.055	5540	79.2	20.3	40.3	0	20.4	-9.3	1	1	2.70	7.97	7.93	0.49	5488	79.7	19.8	40.2	0	21.0	-9.3	1	0	24.2	0	0	448226
 95.3828796	2024	89.3	0.61	0.059	651	40.5	0	20.8	-9.2	0.19	0.63	0.056	5538	79.1	20.3	40.3	0	20.4	-9.3	1	1	2.71	7.97	7.93	0.49	5488	79.2	19.8	40.2	0	21.0	-9.3	1	0	24.2	0	0	448426
 95.3828912	2024	90.3	0.61	0.059	651	40.4	0	20.9	-9.2	0.19	0.63	0.057	5538	79.0	20.3	40.3	0	20.4	-9.3	1	1	2.70	7.97	7.94	0.49	5488	78.9	19.8	40.2	0	21.0	-9.3	1	0	24.2	0	0	448626
 95.3829028	2024	91.3	0.61	0.059	651	40.4	0	20.9	-9.2	0.19	0.64	0.058	5538	78.9	20.3	40.3	0	20.4	-9.3	1	1	2.70	7.97	7.94	0.49	5488	78.8	19.8	40.2	0	21.0	-9.3	1	0	24.2	0	0	448827
 95.3829144	2024	92.3	0.61	0.060	651	40.4	0	20.9	-9.2	0.19	0.64	0.060	5536	78.9	20.3	40.2	0	20.4	-9.3	1	1	2.70	7.98	7.93	0.49	5488	78.8	19.8	40.2	0	21.0	-9.3	1	0	24.2	0	0	449026
 95.3829259	2024	93.3	0.61	0.060	651	40.4	0	20.9	-9.2	0.19	0.64	0.063	5536	78.9	20.3	40.2	0	20.4	-9.3	1	1	2.70	7.98	7.94	0.49	5488	79.0	19.9	40.1	160	21.0	-9.3	1	0	24.2	0	0	449226
 95.3829375	2024	94.3	0.61	0.060	651	40.4	0	20.9	-9.2	0.19	0.64	0.064	5536	78.8	20.3	40.2	0	20.4	-9.3	1	1	2.70	7.98	7.94	0.49	5486	79.1	19.9	40.1	160	21.0	-9.3	1	0	24.2	0	0	449427
