#DASH Flow Data
#--------------------------------------------------------
#BMI DASH SN:   0
#BMI SEMS SN:   0
#--------------------------------------------------------
#DOY.Frac	YYYY	Secs	DO_Sh	DO_Smp	DO_Press	DO_Ht_T	DO_Ht_Pwr	DO_Fl_T	DO_X_T	HO_Sh_D_Fl	HO_Sh	HO_Smp	HO_Press	HO_RH	HO_T	HO_Ht_T	HO_Ht_Pwr	HO_Fl_T	HO_X_T	HO_DP_Cl	HO_DP_Lk	HM_Sh_D_Fl	HM_Sh	HM_Xs	HM_Smp_Xs	HM_Press	HM_RH	HM_T	HM_Ht_T	HM_Ht_Pwr	HM_Fl_T	HM_X_T	HM_DP_Cl	HM_DP_Lk	H2O_T	H2O_Pwr	H2O_Lvl	H2O_Cnt
 95.3766030	2024	11.9	-0.02	-0.001	664	40.3	0	20.0	-9.2	0.01	0.00	0.000	5680	78.8	19.5	40.5	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5677	82.3	19.2	40.1	160	20.1	-9.3	1	0	23.8	0	0	340027
 95.3766146	2024	12.9	-0.02	-0.001	663	40.2	0	20.0	-9.2	0.01	0.00	0.000	5680	78.8	19.5	40.4	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5677	82.3	19.2	40.1	160	20.1	-9.3	1	0	23.8	0	0	340226
 95.3766262	2024	13.9	-0.02	-0.001	664	40.2	0	20.0	-9.2	0.01	0.00	0.000	5680	78.8	19.5	40.4	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	82.1	19.2	40.1	160	20.1	-9.3	1	0	23.8	0	0	340426
 95.3766377	2024	14.9	-0.02	-0.001	663	40.2	0	20.0	-9.2	0.01	0.00	0.000	5680	78.7	19.6	40.4	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	82.1	19.2	40.1	160	20.1	-9.3	1	0	23.8	0	0	340627
 95.3766493	2024	15.9	-0.02	-0.001	663	40.2	0	20.0	-9.2	0.01	0.00	0.000	5680	78.7	19.6	40.4	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5677	82.1	19.2	40.1	160	20.1	-9.3	1	0	23.8	0	0	340827
 95.3766609	2024	16.9	-0.02	-0.001	663	40.1	160	20.0	-9.2	0.01	0.00	0.000	5680	78.7	19.6	40.4	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	82.0	19.2	40.1	160	20.1	-9.3	1	0	23.8	0	0	341026
 95.3766725	2024	17.9	-0.02	-0.001	663	40.1	160	20.0	-9.2	0.01	0.00	0.000	5680	78.6	19.6	40.4	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	82.0	19.2	40.1	160	20.1	-9.3	1	0	23.8	0	0	341226
 95.3766840	2024	18.9	-0.02	-0.001	664	40.1	160	20.0	-9.2	0.01	0.00	0.000	5680	78.6	19.6	40.3	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	81.9	19.2	40.2	0	20.1	-9.3	1	0	23.8	0	0	341426
 95.3766956	2024	19.9	-0.02	-0.001	664	40.1	160	20.0	-9.2	0.01	0.00	0.000	5680	78.6	19.6	40.3	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	81.6	19.2	40.2	0	20.1	-9.3	1	0	23.8	0	0	341627
 95.3767072	2024	20.9	-0.02	-0.001	663	40.1	160	20.0	-9.2	0.01	0.00	0.000	5680	78.6	19.6	40.3	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	81.2	19.3	40.3	0	20.1	-9.3	1	0	23.8	0	0	341826
 95.3767187	2024	21.9	-0.02	-0.001	663	40.1	160	20.0	-9.2	0.01	0.00	0.000	5680	78.6	19.6	40.3	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5677	81.0	19.3	40.4	0	20.1	-9.3	1	0	23.8	0	0	342026
 95.3767303	2024	22.9	-0.02	-0.001	663	40.1	160	20.0	-9.2	0.01	0.00	0.000	5680	78.6	19.6	40.3	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	80.7	19.3	40.4	0	20.1	-9.3	1	0	23.7	0	0	342227
 95.3767419	2024	23.9	-0.02	-0.001	663	40.2	0	20.0	-9.2	0.01	0.00	0.000	5680	78.5	19.6	40.2	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	80.5	19.3	40.5	0	20.1	-9.3	1	0	23.7	0	0	342426
 95.3767535	2024	24.9	-0.02	-0.001	664	40.2	0	20.0	-9.2	0.01	0.00	0.000	5680	78.5	19.6	40.2	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	80.5	19.2	40.5	0	20.1	-9.3	1	0	23.7	0	0	342626
 95.3767650	2024	25.9	-0.02	-0.001	664	40.3	0	20.0	-9.2	0.01	0.00	0.000	5680	78.5	19.6	40.2	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	80.5	19.2	40.6	0	20.1	-9.3	1	0	23.7	0	0	342826
 95.3767766	2024	26.9	-0.02	-0.001	664	40.3	0	20.0	-9.2	0.01	0.00	0.000	5680	78.5	19.6	40.2	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	80.4	19.2	40.6	0	20.1	-9.3	1	0	23.7	0	0	343027
 95.3767882	2024	27.9	-0.02	-0.001	664	40.4	0	20.0	-9.2	0.01	0.00	0.000	5680	78.5	19.6	40.2	0	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	80.2	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	343226
 95.3767998	2024	28.9	-0.02	-0.001	663	40.5	0	20.0	-9.2	0.01	0.00	0.000	5680	78.3	19.6	40.1	160	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	80.0	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	343426
 95.3768113	2024	29.9	-0.02	-0.001	663	40.5	0	20.0	-9.2	0.01	0.00	0.000	5680	78.2	19.6	40.1	160	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	79.7	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	343626
 95.3768229	2024	30.9	-0.02	-0.001	663	40.5	0	20.0	-9.2	0.01	0.00	0.000	5680	78.1	19.6	40.1	160	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	79.4	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	343827
 95.3768345	2024	31.9	-0.02	-0.001	664	40.6	0	20.0	-9.2	0.01	0.00	0.000	5680	78.0	19.6	40.1	160	19.5	-9.3	1	1	0.00	0.01	-0.03	0.00	5679	79.2	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	344026
 95.3768461	2024	32.9	0.52	-0.038	652	40.6	0	20.0	-9.2	0.45	1.23	-0.037	5508	77.9	19.6	40.1	160	19.5	-9.3	1	1	3.02	4.69	5.90	0.25	5427	79.0	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	344226
 95.3768576	2024	33.9	0.54	0.306	643	40.6	0	20.0	-9.2	0.68	2.12	0.090	5360	77.9	19.6	40.1	160	19.5	-9.3	1	1	4.73	10.98	9.65	0.71	5531	78.9	19.5	40.6	0	20.1	-9.3	1	0	23.7	0	0	344427
 95.3768692	2024	34.9	0.23	0.754	653	40.6	0	20.0	-9.2	0.55	1.69	0.526	5349	77.9	19.5	40.1	160	19.5	-9.3	1	1	4.76	13.89	9.40	0.71	5931	78.8	19.6	40.6	0	20.1	-9.3	1	0	23.7	0	0	344627
 95.3768808	2024	35.9	0.06	0.841	678	40.6	0	20.0	-9.2	0.45	1.27	0.822	5419	78.0	19.6	40.2	0	19.5	-9.3	1	1	5.07	15.80	9.41	0.71	6400	78.4	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	344827
 95.3768924	2024	36.9	-0.14	0.841	708	40.6	0	20.0	-9.2	0.42	1.09	0.851	5508	78.0	19.6	40.3	0	19.5	-9.2	1	1	5.44	17.33	9.54	0.71	6885	77.6	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	345027
 95.3769039	2024	37.9	-0.33	0.841	745	40.6	0	20.0	-9.2	0.34	0.80	0.851	5646	78.0	19.6	40.3	0	19.5	-9.3	1	1	6.06	18.34	9.79	0.71	7036	76.8	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	345227
 95.3769155	2024	38.9	-0.33	0.841	778	40.6	0	20.0	-9.2	0.25	0.53	0.851	5801	77.9	19.6	40.4	0	19.5	-9.3	1	1	7.01	19.00	10.21	0.71	7036	75.7	19.3	40.6	0	20.1	-9.3	1	0	23.7	0	0	345426
 95.3769271	2024	39.9	-0.15	0.841	800	40.6	0	20.0	-9.2	0.26	0.57	0.851	5909	77.9	19.6	40.4	0	19.5	-9.3	1	1	7.49	18.49	10.39	0.71	7036	74.1	19.3	40.5	0	20.1	-9.3	1	0	23.7	0	0	345626
 95.3769387	2024	40.9	-0.09	0.757	814	40.6	0	20.0	-9.2	0.25	0.51	0.851	6030	77.9	19.6	40.5	0	19.5	-9.3	1	1	7.44	17.99	10.37	0.71	7036	73.1	19.6	40.5	0	20.1	-9.3	1	0	23.7	0	0	345826
 95.3769502	2024	41.9	-0.05	0.362	814	40.5	0	20.0	-9.2	0.17	0.26	0.851	6184	77.8	19.6	40.5	0	19.5	-9.3	1	1	7.32	17.67	10.24	0.71	7036	72.4	19.5	40.5	0	20.1	-9.3	1	0	23.7	0	0	346026
 95.3769618	2024	42.9	0.21	0.037	814	40.5	0	20.0	-9.2	0.19	0.30	0.851	6301	77.6	19.6	40.5	0	19.5	-9.3	1	1	7.27	17.64	10.22	0.71	7036	71.7	19.3	40.5	0	20.1	-9.3	1	0	23.7	0	0	346226
 95.3769734	2024	43.9	0.39	-0.056	814	40.5	0	20.0	-9.2	0.13	0.15	0.851	6471	77.4	19.6	40.6	0	19.5	-9.3	1	1	7.28	17.55	10.14	0.71	7036	71.0	19.3	40.5	0	20.1	-9.3	1	0	23.7	0	0	346427
 95.3769850	2024	44.9	0.45	-0.056	814	40.5	0	20.0	-9.2	0.05	-0.08	0.817	6645	77.1	19.6	40.6	0	19.5	-9.3	1	1	7.34	17.54	10.15	0.71	7036	70.2	19.3	40.5	0	20.1	-9.3	1	0	23.7	0	0	346626
 95.3769965	2024	45.9	0.53	-0.055	814	40.5	0	20.0	-9.2	0.08	0.01	0.663	6777	76.9	19.6	40.6	0	19.5	-9.3	1	1	7.39	17.53	10.09	0.71	7036	69.0	19.3	40.4	0	20.1	-9.3	1	0	23.7	0	0	346827
 95.3770081	2024	46.9	0.54	-0.056	814	40.5	0	20.0	-9.2	0.11	0.12	0.486	6897	76.7	19.6	40.6	0	19.5	-9.3	1	1	7.42	17.50	10.09	0.71	7036	68.2	19.3	40.4	0	20.2	-9.3	1	0	23.7	0	0	347026
 95.3770197	2024	47.9	0.57	-0.056	814	40.4	0	20.0	-9.2	0.14	0.23	0.307	7016	76.6	19.6	40.6	0	19.5	-9.3	1	1	7.39	17.32	10.01	0.71	7036	67.6	19.3	40.4	0	20.2	-9.3	1	0	23.7	0	0	347227
 95.3770312	2024	48.9	0.62	-0.056	814	40.4	0	20.0	-9.2	0.18	0.35	0.136	7036	76.6	19.6	40.6	0	19.5	-9.3	1	1	7.39	17.34	10.00	0.71	7036	67.7	19.5	40.4	0	20.2	-9.3	1	0	23.7	0	0	347426
 95.3770428	2024	49.9	0.55	-0.028	814	40.4	0	20.0	-9.2	0.22	0.51	-0.018	7036	76.6	19.6	40.6	0	19.5	-9.3	1	1	7.37	17.17	9.93	0.71	7036	67.7	19.4	40.4	0	20.2	-9.3	1	0	23.6	0	0	347627
 95.3770544	2024	50.9	0.54	0.022	814	40.4	0	20.0	-9.2	0.29	0.72	-0.066	7036	76.6	19.6	40.6	0	19.5	-9.3	1	1	7.37	17.16	9.92	0.71	7036	67.5	19.3	40.3	0	20.2	-9.3	1	0	23.6	0	0	347826
 95.3770660	2024	51.9	0.52	0.054	814	40.4	0	20.0	-9.2	0.31	0.81	-0.066	7036	76.5	19.6	40.6	0	19.5	-9.3	1	1	7.38	17.07	9.86	0.71	7036	67.4	19.2	40.3	0	20.2	-9.3	1	0	23.6	0	0	348026
 95.3770775	2024	52.9	0.51	0.070	814	40.4	0	20.0	-9.2	0.37	1.00	-0.066	7036	76.5	19.6	40.6	0	19.5	-9.3	1	1	7.38	17.02	9.87	0.71	7036	67.0	19.2	40.3	0	20.2	-9.3	1	0	23.6	0	0	348227
 95.3770891	2024	53.9	0.50	0.074	814	40.3	0	20.0	-9.2	0.39	1.05	-0.066	7036	76.4	19.6	40.6	0	19.5	-9.3	1	1	7.42	16.88	9.81	0.71	7036	66.6	19.2	40.3	0	20.2	-9.3	1	0	23.6	0	0	348426
 95.3771007	2024	54.9	0.50	0.076	814	40.3	0	20.0	-9.2	0.42	1.17	-0.066	7036	76.4	19.6	40.5	0	19.5	-9.3	1	1	7.43	16.88	9.81	0.71	7036	66.2	19.2	40.3	0	20.2	-9.3	1	0	23.6	0	0	348627
 95.3771123	2024	55.9	0.50	0.073	814	40.3	0	20.0	-9.2	0.42	1.20	-0.066	7036	76.2	19.6	40.5	0	19.5	-9.3	1	1	7.45	16.75	9.75	0.71	7036	65.8	19.2	40.2	0	20.2	-9.3	1	0	23.6	0	0	348826
 95.3771238	2024	56.9	0.49	0.070	814	40.3	0	20.0	-9.2	0.45	1.28	-0.066	7036	76.0	19.6	40.5	0	19.6	-9.3	1	1	7.47	16.71	9.75	0.71	7036	65.8	19.2	40.2	0	20.2	-9.3	1	0	23.6	0	0	349027
 95.3771354	2024	57.9	0.50	0.059	814	40.3	0	20.0	-9.2	0.46	1.29	-0.066	7036	75.6	19.6	40.5	0	19.6	-9.3	1	1	7.53	16.63	9.72	0.71	7036	65.9	19.2	40.2	0	20.2	-9.3	1	0	23.6	0	0	349226
 95.3771470	2024	58.9	0.51	0.054	814	40.2	0	20.0	-9.2	0.49	1.37	-0.066	7036	75.3	19.6	40.5	0	19.6	-9.3	1	1	7.57	16.59	9.71	0.71	7036	65.8	19.2	40.2	0	20.2	-9.3	1	0	23.6	0	0	349427
 95.3771586	2024	59.9	0.53	0.037	814	40.2	0	20.0	-9.2	0.49	1.38	-0.066	7036	74.9	19.6	40.5	0	19.6	-9.3	1	1	7.68	16.49	9.69	0.71	7036	66.4	19.5	40.2	0	20.2	-9.3	1	0	23.6	0	0	349626
 95.3771701	2024	60.9	0.54	0.033	814	40.2	0	20.0	-9.2	0.52	1.46	-0.066	7036	74.6	19.6	40.4	0	19.6	-9.3	1	1	7.71	16.41	9.68	0.71	7036	66.8	19.5	40.2	0	20.2	-9.3	1	0	23.6	0	0	349827
 95.3771817	2024	61.9	0.57	0.015	814	40.2	0	20.0	-9.2	0.53	1.47	-0.066	7036	74.2	19.6	40.4	0	19.6	-9.3	1	1	7.88	16.29	9.65	0.71	7036	66.7	19.2	40.1	160	20.2	-9.3	1	0	23.6	0	0	350026
 95.3771933	2024	62.9	0.59	0.015	814	40.1	160	20.0	-9.2	0.55	1.54	-0.066	7036	74.0	19.6	40.4	0	19.6	-9.3	1	1	7.92	16.22	9.62	0.71	7036	66.8	19.2	40.1	160	20.2	-9.3	1	0	23.6	0	0	350226
 95.3772049	2024	63.9	0.61	-0.006	814	40.1	160	20.0	-9.2	0.56	1.55	-0.066	7036	73.8	19.6	40.4	0	19.6	-9.3	1	1	8.15	16.01	9.62	0.71	7036	66.8	19.2	40.1	160	20.2	-9.3	1	0	23.6	0	0	350426
 95.3772164	2024	64.9	0.63	-0.002	810	40.1	160	20.0	-9.2	0.58	1.58	-0.066	7036	73.6	19.6	40.4	0	19.6	-9.3	1	1	8.21	15.87	9.61	0.71	7036	66.4	19.2	40.1	160	20.2	-9.3	1	0	23.6	0	0	350626
 95.3772280	2024	65.9	0.68	-0.036	804	40.1	160	20.1	-9.2	0.59	1.61	-0.066	7036	73.4	19.6	40.3	0	19.6	-9.3	1	1	8.54	15.63	9.61	0.71	7036	66.2	19.4	40.1	160	20.2	-9.3	1	0	23.6	0	0	350827
 95.3772396	2024	66.9	0.71	-0.029	798	40.1	160	20.1	-9.2	0.61	1.63	-0.066	6985	73.3	19.6	40.3	0	19.6	-9.3	1	1	8.57	15.48	9.57	0.71	6980	65.8	19.5	40.1	160	20.2	-9.3	1	0	23.6	0	0	351026
 95.3772512	2024	67.9	0.73	-0.038	790	40.1	160	20.1	-9.2	0.62	1.66	-0.066	6937	73.1	19.6	40.3	0	19.6	-9.3	1	1	8.86	15.25	9.57	0.71	6901	65.2	19.2	40.1	160	20.2	-9.3	1	0	23.6	0	0	351226
 95.3772627	2024	68.9	0.74	-0.023	783	40.1	160	20.1	-9.2	0.65	1.73	-0.066	6874	72.8	19.6	40.3	0	19.6	-9.3	1	1	8.86	15.08	9.54	0.71	6836	64.7	19.2	40.2	0	20.2	-9.3	1	0	23.6	0	0	351426
 95.3772743	2024	69.9	0.74	-0.017	776	40.2	0	20.1	-9.2	0.67	1.75	-0.066	6816	72.5	19.6	40.3	0	19.6	-9.3	1	1	9.06	14.90	9.50	0.71	6766	63.9	19.2	40.2	0	20.2	-9.3	1	0	23.6	0	0	351626
 95.3772859	2024	70.9	0.73	-0.003	769	40.2	0	20.1	-9.2	0.70	1.81	-0.066	6744	72.2	19.6	40.2	0	19.6	-9.3	1	1	9.07	14.82	9.48	0.71	6706	63.3	19.5	40.3	0	20.2	-9.3	1	0	23.6	0	0	351826
 95.3772975	2024	71.9	0.74	-0.005	763	40.3	0	20.1	-9.2	0.71	1.82	-0.066	6681	72.0	19.6	40.2	0	19.6	-9.3	1	1	9.23	14.68	9.46	0.71	6643	62.2	19.3	40.4	0	20.2	-9.3	1	0	23.6	0	0	352026
 95.3773090	2024	72.9	0.71	-0.004	758	40.3	0	20.1	-9.2	0.73	1.87	-0.066	6606	71.8	19.6	40.2	0	19.6	-9.3	1	1	9.23	14.55	9.42	0.71	6591	61.1	19.2	40.4	0	20.2	-9.3	1	0	23.6	0	0	352227
 95.3773206	2024	73.9	0.73	-0.013	754	40.4	0	20.1	-9.2	0.73	1.85	-0.066	6539	71.7	19.6	40.2	0	19.6	-9.3	1	1	9.32	14.39	9.41	0.71	6539	60.1	19.2	40.5	0	20.2	-9.3	1	0	23.6	0	0	352427
 95.3773322	2024	74.9	0.75	-0.000	749	40.4	0	20.1	-9.2	0.75	1.87	-0.066	6463	71.4	19.6	40.2	0	19.6	-9.3	1	1	9.33	14.28	9.39	0.71	6494	59.4	19.4	40.5	0	20.2	-9.3	1	0	23.6	0	0	352626
 95.3773437	2024	75.9	0.75	0.010	744	40.5	0	20.1	-9.2	0.75	1.85	-0.066	6395	71.1	19.6	40.1	160	19.6	-9.3	1	1	9.41	14.20	9.37	0.71	6444	58.7	19.4	40.6	0	20.2	-9.3	1	0	23.6	0	0	352826
 95.3773553	2024	76.9	0.81	0.023	737	40.5	0	20.1	-9.2	0.77	1.86	-0.057	6319	70.8	19.7	40.1	160	19.6	-9.3	1	1	9.40	14.09	9.37	0.71	6390	57.5	19.2	40.6	0	20.2	-9.3	1	0	23.6	0	0	353027
 95.3773669	2024	77.9	0.80	0.047	731	40.5	0	20.1	-9.2	0.76	1.84	-0.021	6255	70.4	19.7	40.1	160	19.6	-9.3	1	1	9.46	13.96	9.34	0.71	6334	56.9	19.2	40.6	0	20.2	-9.3	1	0	23.5	0	0	353227
 95.3773785	2024	78.9	0.79	0.062	726	40.6	0	20.1	-9.2	0.76	1.82	0.031	6186	70.0	19.7	40.1	160	19.6	-9.3	1	1	9.46	13.89	9.32	0.71	6287	56.4	19.1	40.6	0	20.2	-9.3	1	0	23.5	0	0	353427
 95.3773900	2024	79.9	0.78	0.068	722	40.6	0	20.1	-9.2	0.76	1.78	0.074	6125	69.6	19.7	40.1	160	19.6	-9.3	1	1	9.53	13.79	9.27	0.71	6246	55.7	19.2	40.6	0	20.2	-9.3	1	0	23.5	0	0	353626
 95.3774016	2024	80.9	0.75	0.084	718	40.6	0	20.1	-9.2	0.74	1.72	0.121	6071	69.3	19.6	40.1	160	19.6	-9.3	1	1	9.57	13.75	9.26	0.71	6215	55.6	19.4	40.6	0	20.2	-9.3	1	0	23.5	0	0	353826
 95.3774132	2024	81.9	0.75	0.086	715	40.6	0	20.1	-9.2	0.74	1.68	0.166	6021	69.0	19.7	40.1	160	19.6	-9.3	1	1	9.74	13.68	9.23	0.71	6184	54.7	19.1	40.6	0	20.2	-9.3	1	0	23.5	0	0	354026
 95.3774248	2024	82.9	0.74	0.073	713	40.6	0	20.1	-9.2	0.72	1.59	0.199	5983	68.7	19.7	40.2	0	19.6	-9.3	1	1	9.76	13.62	9.23	0.71	6152	54.4	19.1	40.6	0	20.2	-9.3	1	0	23.5	0	0	354226
 95.3774363	2024	83.9	0.75	0.053	710	40.6	0	20.1	-9.2	0.72	1.55	0.221	5940	68.4	19.7	40.2	0	19.6	-9.3	1	1	9.84	13.46	9.20	0.71	6118	54.0	19.2	40.6	0	20.2	-9.3	1	0	23.5	0	0	354426
 95.3774479	2024	84.9	0.75	0.060	707	40.6	0	20.1	-9.2	0.69	1.46	0.240	5913	68.0	19.7	40.3	0	19.6	-9.3	1	1	9.82	13.36	9.19	0.71	6091	53.1	19.4	40.6	0	20.2	-9.3	1	0	23.5	0	0	354627
 95.3774595	2024	85.9	0.75	0.060	704	40.6	0	20.1	-9.2	0.69	1.42	0.251	5880	67.6	19.6	40.3	0	19.6	-9.3	1	1	9.90	13.22	9.16	0.71	6060	52.9	19.5	40.6	0	20.2	-9.3	1	0	23.5	0	0	354827
 95.3774711	2024	86.9	0.75	0.057	702	40.5	0	20.1	-9.2	0.67	1.33	0.258	5862	67.2	19.7	40.4	0	19.6	-9.3	1	1	9.90	13.13	9.15	0.71	6031	51.8	19.2	40.6	0	20.2	-9.3	1	0	23.5	0	0	355026
 95.3774826	2024	87.9	0.76	0.049	699	40.5	0	20.1	-9.2	0.67	1.30	0.254	5839	66.9	19.7	40.5	0	19.6	-9.3	1	1	9.95	12.99	9.13	0.71	6001	51.2	19.2	40.6	0	20.2	-9.3	1	0	23.5	0	0	355227
 95.3774942	2024	88.9	0.76	0.050	697	40.5	0	20.1	-9.2	0.65	1.25	0.251	5821	66.6	19.7	40.5	0	19.6	-9.3	1	1	9.92	12.87	9.13	0.71	5974	50.9	19.2	40.5	0	20.2	-9.3	1	0	23.5	0	0	355427
 95.3775058	2024	89.9	0.76	0.055	694	40.5	0	20.1	-9.2	0.66	1.24	0.248	5799	66.2	19.7	40.5	0	19.6	-9.3	1	1	9.94	12.74	9.09	0.71	5949	50.3	19.5	40.5	0	20.2	-9.3	1	0	23.5	0	0	355627
 95.3775174	2024	90.9	0.76	0.059	692	40.5	0	20.1	-9.2	0.64	1.19	0.247	5787	66.0	19.7	40.6	0	19.6	-9.2	1	1	9.93	12.64	9.09	0.71	5925	49.7	19.4	40.5	0	20.2	-9.3	1	0	23.5	0	0	355826
 95.3775289	2024	91.9	0.76	0.060	690	40.5	0	20.1	-9.2	0.65	1.18	0.242	5769	65.8	19.7	40.6	0	19.6	-9.3	1	1	9.95	12.50	9.06	0.71	5902	49.1	19.2	40.5	0	20.2	-9.3	1	0	23.5	0	0	356026
 95.3775405	2024	92.9	0.75	0.062	688	40.5	0	20.1	-9.2	0.62	1.08	0.234	5765	65.5	19.7	40.6	0	19.6	-9.3	1	1	9.92	12.39	9.04	0.71	5880	48.0	19.2	40.5	0	20.2	-9.3	1	0	23.5	0	0	356226
 95.3775521	2024	93.9	0.75	0.061	686	40.4	0	20.1	-9.2	0.62	1.06	0.218	5756	65.1	19.7	40.6	0	19.6	-9.3	1	1	9.94	12.24	9.02	0.71	5860	47.6	19.2	40.5	0	20.2	-9.3	1	0	23.5	0	0	356426
 95.3775637	2024	94.9	0.75	0.062	684	40.4	0	20.1	-9.2	0.59	0.97	0.200	5760	64.7	19.7	40.6	0	19.6	-9.3	1	1	9.92	12.14	9.01	0.71	5844	47.1	19.5	40.4	0	20.2	-9.3	1	0	23.5	0	0	356627
